model,order,nMom,L1,Linf,symmetry_L1_rel,min_rho,runtime_s,n_steps,time_reference_s,time_model_build_s,time_quad_build_s,time_solver_total_s,time_step_sum_s,time_source_sum_s,time_flux_sum_s,time_flux_jacobian_sum_s,time_flux_reconstruct_sum_s,time_flux_limiter_flux_sum_s
PN,3,4,0.00204237280862708,0.00114997094301006,1.61712745927005e-14,0.175943098716795,4.906058,1,0.0054188,0.000155,0.0050133,4.906058,4.9052332,0.0046329,4.8989112,0.0046751,0.0031794,4.8869744
MN,1,2,0.00206433296828451,0.00117336796929468,9.34293452736696e-06,0.17594322362103,4.9661805,1,0.0054188,0.0003468,0.0019534,4.9661805,4.9654196,0.0001261,4.9645329,0.2928609,0.0002458,4.6707524
