model,order,nMom,L1,Linf,symmetry_L1_rel,min_rho,runtime_s,n_steps,time_reference_s,time_model_build_s,time_quad_build_s,time_solver_total_s,time_step_sum_s,time_source_sum_s,time_flux_sum_s,time_flux_jacobian_sum_s,time_flux_reconstruct_sum_s,time_flux_limiter_flux_sum_s
MN,3,4,1.05680300478415,1.30713448433816,0.0248420901724178,1e-08,39710.538971,936,0.344679,0.000511,0.008848,39710.538971,39710.359441,2.822661,39707.391533,36013.259342,70.878388,3606.011875
