model,order,nMom,L1,Linf,symmetry_L1_rel,min_rho,runtime_s,n_steps,time_reference_s,time_model_build_s,time_quad_build_s,time_solver_total_s,time_step_sum_s,time_source_sum_s,time_flux_sum_s,time_flux_jacobian_sum_s,time_flux_reconstruct_sum_s,time_flux_limiter_flux_sum_s
MN,3,4,2.73697516890674,6.4987271499412,0,1e-08,4368.9319028,113,0.5623224,0.0035965,0.0140481,4368.9319028,0,0,0,0,0,0
