z,rho_model,rho_ref
0.5532,0.950995432505304,0.997691213196527
0.5556,0.905831984499956,0.994904057023886
0.558,0.858696352983335,0.992095140142506
0.5604,0.817045360128828,0.989281871119379
0.5628,0.780304521078396,0.986468602096251
0.5652,0.743810499508075,0.983642496115932
0.5676,0.710450653682494,0.980803553178421
0.57,0.671767210236739,0.977964610240909
0.5724,0.639588906563747,0.975121460633897
0.5748,0.615782047783817,0.972257277679378
0.5772,0.592718514775675,0.969393094724859
0.5796,0.571981211927585,0.966528911770341
0.582,0.553053400524837,0.963644051658288
0.5844,0.535869362286704,0.960755056114728
0.5868,0.520434851056443,0.957866060571169
0.5892,0.506522794717663,0.95496486831455
0.5916,0.493935350372323,0.952051479344872
0.594,0.482492933653447,0.949138090375194
0.5964,0.472038432099993,0.946220703935611
0.5988,0.462442167292409,0.943283330146502
0.6012,0.453607497375946,0.940345956357393
0.6036,0.445459451088055,0.937408582568284
0.606,0.437929893706039,0.934451550671572
0.6084,0.430942993551056,0.931490587153339
0.6108,0.424414624654525,0.928529623635106
0.6132,0.418260103180835,0.925557054111487
0.6156,0.412407390369082,0.922572878582484
0.618,0.406832328275306,0.91958870305348
0.6204,0.40159651237014,0.916600718073519
0.6228,0.396678372877641,0.913593685838772
0.6252,0.392030815135683,0.910586653604025
0.6276,0.387610738879373,0.907579621369278
0.63,0.383386686327877,0.904553813796076
0.6324,0.379347462750738,0.901524251155183
0.6348,0.375493999308093,0.898494688514291
0.6372,0.371836231827368,0.895454005021663
0.6396,0.368375732929872,0.892402200677301
0.642,0.365114416697812,0.889350396332939
0.6444,0.362050705302161,0.886294925034082
0.6468,0.359183596572622,0.883221118962754
0.6492,0.356505331501275,0.880147312891425
0.6516,0.353994014429185,0.877073506820097
0.654,0.351617775789893,0.873981513438595
0.6564,0.349340757540365,0.870885882595058
0.6588,0.347132639375105,0.867790251751521
0.6612,0.344997750566739,0.864683756401914
0.6636,0.342964163563228,0.861566396546238
0.666,0.341058467484402,0.858449036690561
0.6684,0.339301308997783,0.855328053956283
0.6708,0.337694152104776,0.852188956828998
0.6732,0.336223410724764,0.849049859701712
0.6756,0.334864772518877,0.845910762574426
0.678,0.333593836006889,0.842753433920597
0.6804,0.332388895653867,0.83959245896146
0.6828,0.331247809860582,0.836431484002322
0.6852,0.330178866079646,0.833259416436228
0.6876,0.329194797241085,0.830076256263176
0.69,0.328301194164142,0.826893096090125
0.6924,0.327508144588668,0.823706152438716
0.6948,0.32681550956705,0.82050029139552
0.6972,0.326219177728815,0.817294430352324
