model,order,nMom,L1,Linf,symmetry_L1_rel,min_rho,runtime_s,n_steps,time_reference_s,time_model_build_s,time_quad_build_s,time_solver_total_s,time_step_sum_s,time_source_sum_s,time_flux_sum_s,time_flux_jacobian_sum_s,time_flux_reconstruct_sum_s,time_flux_limiter_flux_sum_s
PMPn,52,52,0.376812094139744,0.774866190487326,4.85672127794351e-07,4.16790118889516e-06,1827.319438,936,0.43843,0.000263,0.011313,1827.319438,1827.136973,2.667789,1824.324863,1272.749355,366.751285,180.799565
