mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.176109379850972,5e-09,5.40158888398821e-306
-0.9975,0.109065806164265,0.176879772311836,5e-09,3.131051358461e-305
-0.995,0.110157804744252,0.177653534863176,5e-09,1.81492572275922e-304
-0.9925,0.111257955248048,0.17843068224749,5e-09,1.05202853675072e-303
-0.99,0.112366283807736,0.179211229271769,5e-09,6.09812307059739e-303
-0.9875,0.113482816199648,0.179995190807776,5e-09,3.53480002538786e-302
-0.985,0.114607577838234,0.18078258179233,5e-09,2.04896015951666e-301
-0.9825,0.115740593769912,0.181573417227593,5e-09,1.18768748023445e-300
-0.98,0.116881888666903,0.182367712181353,5e-09,6.88447525030813e-300
-0.9775,0.11803148682105,0.183165481787312,5e-09,3.99061203059441e-299
-0.975,0.119189412137632,0.183966741245377,5e-09,2.31317330656569e-298
-0.9725,0.120355688129153,0.184771505821943,5e-09,1.34083962690079e-297
-0.97,0.12153033790913,0.185579790850192,5e-09,7.77222744168998e-297
-0.9675,0.122713384185865,0.186391611730378,5e-09,4.50520093480413e-296
-0.965,0.12390484925621,0.187206983930126,5e-09,2.61145670468783e-295
-0.9625,0.12510475499932,0.188025922984723,5e-09,1.51374072303292e-294
-0.96,0.126313122870397,0.188848444497416,5e-09,8.77445516310949e-294
-0.9575,0.127529973894433,0.189674564139708,5e-09,5.08614601152714e-293
-0.955,0.128755328659939,0.190504297651656,5e-09,2.94820370834387e-292
-0.9525,0.12998920731267,0.191337660842176,5e-09,1.70893739310558e-291
-0.95,0.131231629549353,0.192174669589336,5e-09,9.90592001932723e-291
-0.9475,0.132482614611397,0.193015339840664,5e-09,5.74200388061073e-290
-0.945,0.133742181278614,0.193859687613453,5e-09,3.32837419448299e-289
-0.9425,0.135010347862928,0.19470772899506,5e-09,1.92930464848877e-288
-0.94,0.136287132202089,0.195559480143219,5e-09,1.11832871221324e-287
-0.9375,0.137572551653384,0.196414957286347,5e-09,6.48243453692068e-287
-0.935,0.138866623087348,0.197274176723848,5e-09,3.75756761554464e-286
-0.9325,0.140169362881483,0.198137154826433,5e-09,2.17808823289666e-285
-0.93,0.141480786913967,0.199003908036424,5e-09,1.26253705473115e-284
-0.9275,0.142800910557382,0.19987445286807,5e-09,7.31834363041171e-284
-0.925,0.144129748672436,0.200748805907864,5e-09,4.24210547263345e-283
