mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.0803542001710217,5e-09,-0.00952380447619048
-0.9975,0.109065806164265,0.0823386785096182,5e-09,-0.00945237590511905
-0.995,0.110157804744252,0.0843231568482147,5e-09,-0.00938094733404762
-0.9925,0.111257955248048,0.0863076351868112,5e-09,-0.0093095187629762
-0.99,0.112366283807736,0.0882921135254077,5e-09,-0.00923809019190476
-0.9875,0.113482816199648,0.0902765918640042,5e-09,-0.00916666162083334
-0.985,0.114607577838234,0.0922610702026008,5e-09,-0.00909523304976191
-0.9825,0.115740593769912,0.0942455485411972,5e-09,-0.00902380447869048
-0.98,0.116881888666903,0.0962300268797938,5e-09,-0.00895237590761905
-0.9775,0.11803148682105,0.0982145052183903,5e-09,-0.00888094733654762
-0.975,0.119189412137632,0.100198983556987,5e-09,-0.00880951876547619
-0.9725,0.120355688129153,0.102183461895583,5e-09,-0.00873809019440477
-0.97,0.12153033790913,0.10416794023418,5e-09,-0.00866666162333334
-0.9675,0.122713384185865,0.106152418572776,5e-09,-0.00859523305226191
-0.965,0.12390484925621,0.108136896911373,5e-09,-0.00852380448119048
-0.9625,0.12510475499932,0.110121375249969,5e-09,-0.00845237591011905
-0.96,0.126313122870397,0.112105853588566,5e-09,-0.00838094733904762
-0.9575,0.127529973894433,0.114090331927162,5e-09,-0.00830951876797619
-0.955,0.128755328659939,0.116074810265759,5e-09,-0.00823809019690477
-0.9525,0.12998920731267,0.118059288604355,5e-09,-0.00816666162583334
-0.95,0.131231629549353,0.120043766942952,5e-09,-0.00809523305476191
-0.9475,0.132482614611397,0.122028245281548,5e-09,-0.00802380448369048
-0.945,0.133742181278614,0.124012723620145,5e-09,-0.00795237591261905
-0.9425,0.135010347862928,0.125997201958741,5e-09,-0.00788094734154762
-0.94,0.136287132202089,0.127981680297338,5e-09,-0.00780951877047619
-0.9375,0.137572551653384,0.129966158635934,5e-09,-0.00773809019940477
-0.935,0.138866623087348,0.131950636974531,5e-09,-0.00766666162833334
-0.9325,0.140169362881483,0.133935115313127,5e-09,-0.00759523305726191
-0.93,0.141480786913967,0.135919593651724,5e-09,-0.00752380448619048
-0.9275,0.142800910557382,0.13790407199032,5e-09,-0.00745237591511905
-0.925,0.144129748672436,0.139888550328917,5e-09,-0.00738094734404762
-0.9225,0.145467315601693,0.141873028667513,5e-09,-0.00730951877297619
-0.92,0.146813625163314,0.14385750700611,5e-09,-0.00723809020190477
-0.9175,0.148168690644797,0.145841985344706,5e-09,-0.00716666163083333
-0.915,0.149532524796735,0.147826463683303,5e-09,-0.00709523305976191
-0.9125,0.15090513982658,0.149810942021899,5e-09,-0.00702380448869048
-0.91,0.152286547392415,0.151795420360496,5e-09,-0.00695237591761905
-0.9075,0.153676758596738,0.153779898699092,5e-09,-0.00688094734654762
-0.905,0.155075783980268,0.155764377037689,5e-09,-0.00680951877547619
-0.9025,0.15648363351575,0.157748855376285,5e-09,-0.00673809020440476
-0.9,0.157900316601788,0.159733333714882,5e-09,-0.00666666163333334
-0.8975,0.159325842056686,0.161717812053478,5e-09,-0.00659523306226191
-0.895,0.160760218112308,0.163702290392075,5e-09,-0.00652380449119048
-0.8925,0.16220345240796,0.165686768730671,5e-09,-0.00645237592011905
-0.89,0.163655551984286,0.167671247069268,5e-09,-0.00638094734904762
-0.8875,0.165116523277183,0.169655725407864,5e-09,-0.00630951877797619
-0.885,0.166586372111749,0.171640203746461,5e-09,-0.00623809020690477
-0.8825,0.168065103696237,0.173624682085057,5e-09,-0.00616666163583334
-0.88,0.169552722616044,0.175609160423654,5e-09,-0.00609523306476191
-0.8775,0.171049232827725,0.17759363876225,5e-09,-0.00602380449369048
-0.875,0.172554637653023,0.179578117100847,5e-09,-0.00595237592261905
-0.8725,0.174068939772937,0.181562595439444,5e-09,-0.00588094735154762
-0.87,0.175592141221811,0.18354707377804,5e-09,-0.00580951878047619
-0.8675,0.177124243381459,0.185531552116637,5e-09,-0.00573809020940477
-0.865,0.17866524697531,0.187516030455233,5e-09,-0.00566666163833333
-0.8625,0.180215152062596,0.18950050879383,5e-09,-0.00559523306726191
-0.86,0.181773958032566,0.191484987132426,5e-09,-0.00552380449619048
-0.8575,0.183341663598733,0.193469465471023,5e-09,-0.00545237592511905
-0.855,0.184918266793161,0.195453943809619,5e-09,-0.00538094735404762
-0.8525,0.186503764960787,0.197438422148215,5e-09,-0.00530951878297619
-0.85,0.188098154753774,0.199422900486812,5e-09,-0.00523809021190476
-0.8475,0.189701432125911,0.201407378825409,5e-09,-0.00516666164083334
-0.845,0.191313592327048,0.203391857164005,5e-09,-0.00509523306976191
-0.8425,0.192934629897574,0.205376335502602,5e-09,-0.00502380449869048
-0.84,0.194564538662935,0.207360813841198,5e-09,-0.00495237592761905
-0.8375,0.196203311728196,0.209345292179795,5e-09,-0.00488094735654762
-0.835,0.197850941472647,0.211329770518391,5e-09,-0.00480951878547619
-0.8325,0.19950741954446,0.213314248856988,5e-09,-0.00473809021440477
-0.83,0.201172736855381,0.215298727195584,5e-09,-0.00466666164333334
-0.8275,0.202846883575482,0.217283205534181,5e-09,-0.00459523307226191
-0.825,0.204529849127956,0.219267683872777,5e-09,-0.00452380450119048
-0.8225,0.206221622183963,0.221252162211374,5e-09,-0.00445237593011905
-0.82,0.207922190657528,0.22323664054997,5e-09,-0.00438094735904762
-0.8175,0.209631541700495,0.225221118888567,5e-09,-0.00430951878797619
-0.815,0.211349661697527,0.227205597227163,5e-09,-0.00423809021690476
-0.8125,0.21307653626117,0.22919007556576,5e-09,-0.00416666164583333
-0.81,0.214812150226968,0.231174553904356,5e-09,-0.00409523307476191
-0.8075,0.216556487648636,0.233159032242953,5e-09,-0.00402380450369048
-0.805,0.218309531793295,0.235143510581549,5e-09,-0.00395237593261905
-0.8025,0.220071265136763,0.237127988920146,5e-09,-0.00388094736154762
-0.8,0.221841669358911,0.239112467258742,5e-09,-0.00380951879047619
-0.7975,0.223620725339076,0.241096945597339,5e-09,-0.00373809021940476
-0.795,0.225408413151541,0.243081423935935,5e-09,-0.00366666164833334
-0.7925,0.227204712061085,0.245065902274532,5e-09,-0.0035952330772619
-0.79,0.229009600518585,0.247050380613128,5e-09,-0.00352380450619048
-0.7875,0.2308230561567,0.249034858951725,5e-09,-0.00345237593511905
-0.785,0.232645055785614,0.251019337290321,5e-09,-0.00338094736404762
-0.7825,0.234475575388852,0.253003815628918,5e-09,-0.00330951879297619
-0.78,0.236314590119165,0.254988293967514,5e-09,-0.00323809022190476
-0.7775,0.238162074294488,0.256972772306111,5e-09,-0.00316666165083333
-0.775,0.240018001393971,0.258957250644707,5e-09,-0.00309523307976191
-0.7725,0.241882344054086,0.260941728983304,5e-09,-0.00302380450869048
-0.77,0.243755074064804,0.2629262073219,5e-09,-0.00295237593761905
