mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.0812751416582416,5e-09,5.00000000000006e-09
-0.9975,0.109065806164265,0.0831804926832015,5e-09,5.00000000000006e-09
-0.995,0.110157804744252,0.0850858437081615,5e-09,5.00000000000006e-09
-0.9925,0.111257955248048,0.0869911947331214,5e-09,5.00000000000006e-09
-0.99,0.112366283807736,0.0888965457580815,5e-09,5.00000000000006e-09
-0.9875,0.113482816199648,0.0908018967830414,5e-09,5.00000000000006e-09
-0.985,0.114607577838234,0.0927072478080014,5e-09,5.00000000000006e-09
-0.9825,0.115740593769912,0.0946125988329615,5e-09,5.00000000000006e-09
-0.98,0.116881888666903,0.0965179498579214,5e-09,5.00000000000006e-09
-0.9775,0.11803148682105,0.0984233008828814,5e-09,5.00000000000006e-09
-0.975,0.119189412137632,0.100328651907841,5e-09,5.00000000000006e-09
-0.9725,0.120355688129153,0.102234002932801,5e-09,5.00000000000006e-09
-0.97,0.12153033790913,0.104139353957761,5e-09,5.00000000000006e-09
-0.9675,0.122713384185865,0.106044704982721,5e-09,5.00000000000006e-09
-0.965,0.12390484925621,0.107950056007681,5e-09,5.00000000000006e-09
-0.9625,0.12510475499932,0.109855407032641,5e-09,5.00000000000006e-09
-0.96,0.126313122870397,0.111760758057601,5e-09,5.00000000000006e-09
-0.9575,0.127529973894433,0.113666109082561,5e-09,5.00000000000006e-09
-0.955,0.128755328659939,0.115571460107521,5e-09,5.00000000000006e-09
-0.9525,0.12998920731267,0.117476811132481,5e-09,5.00000000000006e-09
-0.95,0.131231629549353,0.119382162157441,5e-09,5.00000000000006e-09
-0.9475,0.132482614611397,0.121287513182401,5e-09,5.00000000000006e-09
-0.945,0.133742181278614,0.123192864207361,5e-09,5.00000000000006e-09
-0.9425,0.135010347862928,0.125098215232321,5e-09,5.00000000000006e-09
-0.94,0.136287132202089,0.127003566257281,5e-09,5.00000000000006e-09
-0.9375,0.137572551653384,0.128908917282241,5e-09,5.00000000000006e-09
-0.935,0.138866623087348,0.130814268307201,5e-09,5.00000000000006e-09
-0.9325,0.140169362881483,0.132719619332161,5e-09,5.00000000000006e-09
-0.93,0.141480786913967,0.134624970357121,5e-09,5.00000000000006e-09
-0.9275,0.142800910557382,0.136530321382081,5e-09,5.00000000000006e-09
-0.925,0.144129748672436,0.138435672407041,5e-09,5.00000000000006e-09
-0.9225,0.145467315601693,0.140341023432001,5e-09,5.00000000000006e-09
-0.92,0.146813625163314,0.142246374456961,5e-09,5.00000000000006e-09
-0.9175,0.148168690644797,0.144151725481921,5e-09,5.00000000000006e-09
-0.915,0.149532524796735,0.146057076506881,5e-09,5.00000000000006e-09
-0.9125,0.15090513982658,0.147962427531841,5e-09,5.00000000000006e-09
-0.91,0.152286547392415,0.149867778556801,5e-09,5.00000000000006e-09
-0.9075,0.153676758596738,0.151773129581761,5e-09,5.00000000000006e-09
-0.905,0.155075783980268,0.153678480606721,5e-09,5.00000000000006e-09
