z,rho_model,rho_ref
-1.08,0.0557018233803463,1.99616453999921
-0.84,0.00171380788055613,0.0834649361657283
-0.6,7.80107337957551e-05,1e-08
-0.36,1e-08,1e-08
-0.12,1.00286966015456e-08,1e-08
0.12,2.1224859510475e-06,1e-08
0.36,4.69525268884007e-05,0.211126024402071
0.6,0.00152206831114675,1.10303646767549
0.84,4.68373329675942e-05,1.00001460197904e-08
1.08,2.14122491438638e-06,1e-08
