z,rho_model,rho_ref
-1.185,0.250018234255369,0.255644650296567
-1.155,0.282830102942747,0.283409253928164
-1.125,0.308498184996343,0.31002252730203
-1.095,0.335091727748598,0.336534675695446
-1.065,0.361913712913548,0.363162064128727
-1.035,0.389504554243765,0.390035159841935
-1.005,0.417469599148945,0.417199571290378
-0.975,0.446052699590338,0.444662631729281
-0.945,0.474454794707919,0.472402557632397
-0.915,0.502696862120678,0.500383481136998
-0.885,0.530711568313045,0.528558104751014
-0.855,0.558682136026555,0.556866403678751
-0.825,0.58658641007322,0.585240590203419
-0.795,0.614542020418476,0.613608747304873
-0.765,0.64255002738137,0.641892864767208
-0.735,0.670607971992896,0.670010507153109
-0.705,0.698704585102707,0.697879660521433
-0.675,0.726614484092655,0.725415923478461
-0.645,0.754011676131527,0.75252944882157
-0.615,0.781021791127555,0.779132273506905
-0.585,0.807662887178004,0.805143106254208
-0.555,0.833470334218157,0.830478007796909
-0.525,0.857646282303289,0.85504710107836
-0.495,0.880435303399934,0.878767837122932
-0.465,0.902728522112112,0.901569197704869
-0.435,0.924453404853794,0.923375926773293
-0.405,0.945222056569914,0.944104927597334
-0.375,0.964874434117453,0.96368316540701
-0.345,0.983634359772364,0.982050338367527
-0.315,1.00087552485212,0.999137266849775
-0.285,1.01625591743154,1.01486315037256
-0.255,1.03022163209642,1.02916091214083
-0.225,1.04284993054279,1.04198350912399
-0.195,1.05398852019527,1.05328118692849
-0.165,1.0633401649938,1.06300152152188
-0.135,1.07130080939402,1.0711176517751
-0.105,1.07830405465173,1.07762762620882
-0.075,1.08389835381381,1.08252246938116
-0.045,1.0870346493602,1.08578290705886
-0.015,1.08821383244004,1.08740642245877
0.015,1.0882138324367,1.08740642245877
0.045,1.08703464936274,1.08578290705886
0.075,1.08389835381369,1.08252246938116
0.105,1.07830405464993,1.07762762620881
0.135,1.07130080939469,1.0711176517751
0.165,1.06334016499359,1.06300152152188
0.195,1.05398852019573,1.05328118692849
0.225,1.04284993054236,1.04198350912399
0.255,1.03022163209571,1.02916091214083
0.285,1.01625591743196,1.01486315037256
0.315,1.00087552485247,0.999137266849775
0.345,0.983634359773712,0.982050338367527
0.375,0.964874434117496,0.963683165407009
0.405,0.945222056569207,0.944104927597333
0.435,0.924453404852561,0.923375926773292
0.465,0.902728522111559,0.901569197704869
0.495,0.880435303401134,0.878767837122932
0.525,0.85764628230485,0.855047101078359
0.555,0.833470334215983,0.830478007796908
0.585,0.807662887175618,0.805143106254208
0.615,0.781021791127704,0.779132273506904
0.645,0.754011676133604,0.75252944882157
0.675,0.726614484093444,0.72541592347846
0.705,0.698704585103796,0.697879660521432
0.735,0.670607971993276,0.670010507153109
0.765,0.642550027382176,0.641892864767208
0.795,0.614542020417918,0.613608747304873
0.825,0.586586410072757,0.585240590203419
0.855,0.558682136025759,0.55686640367875
0.885,0.530711568312648,0.528558104751014
0.915,0.502696862120332,0.500383481136998
0.945,0.474454794707774,0.472402557632396
0.975,0.446052699590146,0.444662631729281
1.005,0.417469599149185,0.417199571290378
1.035,0.389504554244155,0.390035159841934
1.065,0.361913712914131,0.363162064128727
1.095,0.335091727748913,0.336534675695445
1.125,0.308498184996711,0.310022527302029
1.155,0.282830102941963,0.283409253928164
1.185,0.250018234255067,0.255644650296567
