z,rho_model,rho_ref
-1.05,1e-08,1e-08
-0.75,1e-08,1e-08
-0.45,0.000206926157438974,1e-08
-0.15,0.0247981201331546,0.00375000998124999
0.15,1.97520187777212,1.99625000001875
0.45,1.99979309593729,2
0.75,1.99958658854373,2
1.05,1.97541015637295,1.99625000001875
