z,rho_model,rho_ref
-1.175,1.00000408363913e-08,9.99999999999999e-09
-1.125,1.00011034848859e-08,9.99999999999999e-09
-1.075,1.00234741062378e-08,9.99999999999999e-09
-1.025,1.03915418378196e-08,9.99999999999999e-09
-0.975,1.58776386008307e-08,9.99999999999999e-09
-0.925,1.05584746393727e-07,1.00000000000017e-08
-0.875,4.34309536991402e-07,1.00000000015184e-08
-0.825,1.37034021432389e-06,1.00000006463391e-08
-0.775,5.70657787543315e-06,1.0000212303132e-08
-0.725,2.02436935713578e-05,1.00332552242267e-08
-0.675,0.000104114519535082,1.38986416318073e-08
-0.625,0.00050859860027514,2.66622379771597e-07
-0.575,0.00264858936855633,1.04334001647228e-05
-0.525,0.0118875100894455,0.000271395969170165
-0.475,0.0473876867373511,0.00410754513746899
-0.425,0.170147466105687,0.0402108486842403
-0.375,0.469853357699397,0.230917177257135
-0.325,0.963568175224463,0.817003403098814
-0.275,1.5855250036933,1.80700768685402
-0.225,2.27312694060251,2.72609409083649
-0.175,2.89557289554336,3.23475704940748
-0.125,3.40193772962455,3.48377343915773
-0.075,3.95955946723193,3.63494372031061
-0.025,4.25124284062436,3.76299011338059
0.025,4.47090800528527,3.76299011338061
0.075,3.62448939802253,3.63494372031061
0.125,3.30562751225725,3.48377343915773
0.175,2.93857803794897,3.23475704940748
0.225,2.3121428586347,2.72609409083649
0.275,1.61292062499315,1.80700768685401
0.325,0.989296598189369,0.817003403098811
0.375,0.47733772424021,0.230917177257134
0.425,0.172386482229633,0.0402108486842402
0.475,0.0479407127456608,0.00410754513746897
0.525,0.0119799796771234,0.000271395969170164
0.575,0.00265775451424135,1.04334001647227e-05
0.625,0.000508061442875421,2.66622379771595e-07
0.675,0.000100967331817157,1.38986416318073e-08
0.725,1.89350553171355e-05,1.00332552242267e-08
0.775,6.4187121178682e-06,1.0000212303132e-08
0.825,1.45748730916338e-06,1.00000006463391e-08
0.875,4.92856612132474e-07,1.00000000015184e-08
0.925,1.09845037890927e-07,1.00000000000017e-08
0.975,1.56581826809906e-08,9.99999999999999e-09
1.025,1.03832825161732e-08,9.99999999999999e-09
1.075,1.00237031867675e-08,9.99999999999999e-09
1.125,1.00011011680543e-08,9.99999999999999e-09
1.175,1.00000413559118e-08,9.99999999999999e-09
