z,rho_model,rho_ref
-1.175,1.00000006300602e-08,9.99999999999999e-09
-1.125,1.00000155387764e-08,9.99999999999999e-09
-1.075,1.0000311615253e-08,9.99999999999999e-09
-1.025,1.00053424464756e-08,9.99999999999999e-09
-0.975,1.00793000184784e-08,9.99999999999999e-09
-0.925,1.10285817348689e-08,1.00000000000017e-08
-0.875,2.17370274099228e-08,1.00000000015184e-08
-0.825,1.28381542576425e-07,1.00000006463391e-08
-0.775,1.06862968863085e-06,1.0000212303132e-08
-0.725,8.41681505716208e-06,1.00332552242267e-08
-0.675,5.93036521743127e-05,1.38986416318073e-08
-0.625,0.000371076263862432,2.66622379771597e-07
-0.575,0.00205627541197345,1.04334001647228e-05
-0.525,0.0100571560892364,0.000271395969170165
-0.475,0.0432043849415486,0.00410754513746899
-0.425,0.161803391478721,0.0402108486842403
-0.375,0.521950370339731,0.230917177257135
-0.325,1.0730702443371,0.817003403098814
-0.275,1.49126818912564,1.80700768685402
-0.225,1.96890588911028,2.72609409083649
-0.175,3.00825404263428,3.23475704940748
-0.125,3.99460466617647,3.48377343915773
-0.075,4.22932588342344,3.63494372031061
-0.025,3.49505966977426,3.76299011338059
0.025,3.49505966992511,3.76299011338061
0.075,4.22932588334973,3.63494372031061
0.125,3.99460466581527,3.48377343915773
0.175,3.00825404231832,3.23475704940748
0.225,1.96890588997642,2.72609409083649
0.275,1.49126818992589,1.80700768685401
0.325,1.07307024466004,0.817003403098811
0.375,0.52195037023205,0.230917177257134
0.425,0.161803391376614,0.0402108486842402
0.475,0.0432043849043418,0.00410754513746897
0.525,0.0100571560787565,0.000271395969170164
0.575,0.00205627540950722,1.04334001647227e-05
0.625,0.000371076263383023,2.66622379771595e-07
0.675,5.9303652095169e-05,1.38986416318073e-08
0.725,8.41681504597031e-06,1.00332552242267e-08
0.775,1.06862968726182e-06,1.0000212303132e-08
0.825,1.28381542430592e-07,1.00000006463391e-08
0.875,2.17370273963586e-08,1.00000000015184e-08
0.925,1.10285817337688e-08,1.00000000000017e-08
0.975,1.0079300018401e-08,9.99999999999999e-09
1.025,1.00053424464709e-08,9.99999999999999e-09
1.075,1.00003116152527e-08,9.99999999999999e-09
1.125,1.00000155387764e-08,9.99999999999999e-09
1.175,1.00000006300602e-08,9.99999999999999e-09
