z,rho_model,rho_ref
-1.175,1.00000317193251e-08,9.99999999999999e-09
-1.125,1.00009709423185e-08,9.99999999999999e-09
-1.075,1.0021862163965e-08,9.99999999999999e-09
-1.025,1.04483216328089e-08,9.99999999999999e-09
-0.975,1.99111280378409e-08,9.99999999999999e-09
-0.925,2.36686682302208e-07,1.00000000000017e-08
-0.875,1.26729481506722e-06,1.00000000015184e-08
-0.825,5.30764348458763e-06,1.00000006463391e-08
-0.775,2.07516059228349e-05,1.0000212303132e-08
-0.725,7.8729734084835e-05,1.00332552242267e-08
-0.675,0.000290780708680445,1.38986416318073e-08
-0.625,0.00107153363467567,2.66622379771597e-07
-0.575,0.00361756125030349,1.04334001647228e-05
-0.525,0.0117017712355639,0.000271395969170165
-0.475,0.0400042098587697,0.00410754513746899
-0.425,0.156766405421612,0.0402108486842403
-0.375,0.495824237135125,0.230917177257135
-0.325,1.00229804758566,0.817003403098814
-0.275,1.68565102225471,1.80700768685402
-0.225,2.46582215398793,2.72609409083649
-0.175,3.03012693256371,3.23475704940748
-0.125,3.18391853242583,3.48377343915773
-0.075,3.45045473583926,3.63494372031061
-0.025,4.4723459627351,3.76299011338059
0.025,4.47234596268671,3.76299011338061
0.075,3.45045473473818,3.63494372031061
0.125,3.18391853185183,3.48377343915773
0.175,3.03012693516333,3.23475704940748
0.225,2.46582215691892,2.72609409083649
0.275,1.68565102187783,1.80700768685401
0.325,1.00229804572827,0.817003403098811
0.375,0.495824236168394,0.230917177257134
0.425,0.156766404954629,0.0402108486842402
0.475,0.0400042097622877,0.00410754513746897
0.525,0.0117017712262089,0.000271395969170164
0.575,0.00361756124692634,1.04334001647227e-05
0.625,0.0010715336354922,2.66622379771595e-07
0.675,0.000290780709137279,1.38986416318073e-08
0.725,7.87297342736216e-05,1.00332552242267e-08
0.775,2.07516059900902e-05,1.0000212303132e-08
0.825,5.30764350559187e-06,1.00000006463391e-08
0.875,1.26729482122714e-06,1.00000000015184e-08
0.925,2.36686683836659e-07,1.00000000000017e-08
0.975,1.99111281418653e-08,9.99999999999999e-09
1.025,1.04483216413385e-08,9.99999999999999e-09
1.075,1.00218621645133e-08,9.99999999999999e-09
1.125,1.00009709423411e-08,9.99999999999999e-09
1.175,1.00000317193256e-08,9.99999999999999e-09
