z,rho_model,rho_ref
-1.175,1.00031463554404e-08,9.99999999999999e-09
-1.125,1.0114197330615e-08,9.99999999999999e-09
-1.075,1.39265069355322e-08,9.99999999999999e-09
-1.025,1.40674670596359e-07,9.99999999999999e-09
-0.975,8.09713644401906e-07,9.99999999999999e-09
-0.925,3.74998364105577e-06,1.00000000000017e-08
-0.875,1.50323758332461e-05,1.00000000015184e-08
-0.825,4.54787288424219e-05,1.00000006463391e-08
-0.775,0.000136336197418568,1.0000212303132e-08
-0.725,0.000407771686821745,1.00332552242267e-08
-0.675,0.00127072452773145,1.38986416318073e-08
-0.625,0.00410043329384947,2.66622379771597e-07
-0.575,0.0129655500723392,1.04334001647228e-05
-0.525,0.0382829619730744,0.000271395969170165
-0.475,0.100400895997564,0.00410754513746899
-0.425,0.208778313655689,0.0402108486842403
-0.375,0.513881003420678,0.230917177257135
-0.325,1.09968253091747,0.817003403098814
-0.275,1.56755405999835,1.80700768685402
-0.225,2.04252519558063,2.72609409083649
-0.175,2.87624752592967,3.23475704940748
-0.125,3.80182981269453,3.48377343915773
-0.075,4.09287174476934,3.63494372031061
-0.025,3.63900013368036,3.76299011338059
0.025,3.63900013373346,3.76299011338061
0.075,4.09287174482205,3.63494372031061
0.125,3.80182981260863,3.48377343915773
0.175,2.87624752581643,3.23475704940748
0.225,2.0425251953685,2.72609409083649
0.275,1.56755405967848,1.80700768685401
0.325,1.09968253120654,0.817003403098811
0.375,0.513881003714278,0.230917177257134
0.425,0.208778313803863,0.0402108486842402
0.475,0.100400896044662,0.00410754513746897
0.525,0.0382829619842258,0.000271395969170164
0.575,0.0129655500748661,1.04334001647227e-05
0.625,0.00410043329472472,2.66622379771595e-07
0.675,0.0012707245280494,1.38986416318073e-08
0.725,0.000407771686929832,1.00332552242267e-08
0.775,0.000136336197457273,1.0000212303132e-08
0.825,4.54787288569468e-05,1.00000006463391e-08
0.875,1.50323758367642e-05,1.00000000015184e-08
0.925,3.74998364180908e-06,1.00000000000017e-08
0.975,8.09713644535344e-07,9.99999999999999e-09
1.025,1.40674670615032e-07,9.99999999999999e-09
1.075,1.39265069360232e-08,9.99999999999999e-09
1.125,1.01141973306299e-08,9.99999999999999e-09
1.175,1.00031463554409e-08,9.99999999999999e-09
