mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,-0.0234974239050224,5e-09,0.187500004062499
-0.9975,0.109065806164265,-0.0197465137212083,5e-09,0.18283299480849
-0.995,0.110157804744252,-0.0160049925491182,5e-09,0.178206898640214
-0.9925,0.111257955248048,-0.0122728603887524,5e-09,0.17362161301861
-0.99,0.112366283807736,-0.00855011724011059,5e-09,0.169077035404614
-0.9875,0.113482816199648,-0.00483676310319328,5e-09,0.164573063259165
-0.985,0.114607577838234,-0.0011327979779999,5e-09,0.160109594043201
-0.9825,0.115740593769912,0.00256177813546912,5e-09,0.15568652521766
-0.98,0.116881888666903,0.00624696523721409,5e-09,0.15130375424348
-0.9775,0.11803148682105,0.00992276332723476,5e-09,0.146961178581599
-0.975,0.119189412137632,0.0135891724055313,5e-09,0.142658695692955
-0.9725,0.120355688129153,0.0172461924721035,5e-09,0.138396203038487
-0.97,0.12153033790913,0.0208938235269517,5e-09,0.134173598079131
-0.9675,0.122713384185865,0.0245320655700756,5e-09,0.129990778275826
-0.965,0.12390484925621,0.0281609186014754,5e-09,0.125847641089511
-0.9625,0.12510475499932,0.031780382621151,5e-09,0.121744083981122
-0.96,0.126313122870397,0.0353904576291024,5e-09,0.117680004411599
-0.9575,0.127529973894433,0.0389911436253295,5e-09,0.113655299841879
-0.955,0.128755328659939,0.0425824406098324,5e-09,0.1096698677329
-0.9525,0.12998920731267,0.0461643485826113,5e-09,0.1057236055456
-0.95,0.131231629549353,0.0497368675436658,5e-09,0.101816410740917
-0.9475,0.132482614611397,0.0532999974929963,5e-09,0.0979481807797895
-0.945,0.133742181278614,0.0568537384306025,5e-09,0.0941188131231552
-0.9425,0.135010347862928,0.0603980903564846,5e-09,0.090328205231952
-0.94,0.136287132202089,0.0639330532706423,5e-09,0.0865762545671181
-0.9375,0.137572551653384,0.067458627173076,5e-09,0.0828628585895912
-0.935,0.138866623087348,0.0709748120637855,5e-09,0.0791879147603097
-0.9325,0.140169362881483,0.0744816079427707,5e-09,0.0755513205402114
-0.93,0.141480786913967,0.0779790148100318,5e-09,0.0719529733902345
-0.9275,0.142800910557382,0.0814670326655688,5e-09,0.0683927707713166
-0.925,0.144129748672436,0.0849456615093813,5e-09,0.0648706101443964
-0.9225,0.145467315601693,0.0884149013414699,5e-09,0.0613863889704112
-0.92,0.146813625163314,0.0918747521618342,5e-09,0.0579400047102994
-0.9175,0.148168690644797,0.0953252139704743,5e-09,0.0545313548249989
-0.915,0.149532524796735,0.0987662867673902,5e-09,0.0511603367754479
-0.9125,0.15090513982658,0.102197970552582,5e-09,0.0478268480225839
-0.91,0.152286547392415,0.10562026532605,5e-09,0.0445307860273455
-0.9075,0.153676758596738,0.109033171087793,5e-09,0.0412720482506706
-0.905,0.155075783980268,0.112436687837812,5e-09,0.0380505321534969
-0.9025,0.15648363351575,0.115830815576107,5e-09,0.0348661351967626
-0.9,0.157900316601788,0.119215554302678,5e-09,0.0317187548414058
-0.8975,0.159325842056686,0.122590904017525,5e-09,0.0286082885483643
-0.895,0.160760218112308,0.125956864720647,5e-09,0.0255346337785765
-0.8925,0.16220345240796,0.129313436412045,5e-09,0.0224976879929799
-0.89,0.163655551984286,0.132660619091719,5e-09,0.0194973486525128
-0.8875,0.165116523277183,0.135998412759669,5e-09,0.0165335132181133
-0.885,0.166586372111749,0.139326817415895,5e-09,0.0136060791507193
-0.8825,0.168065103696237,0.142645833060396,5e-09,0.0107149439112686
-0.88,0.169552722616044,0.145955459693173,5e-09,0.00786000496069963
-0.8775,0.171049232827725,0.149255697314226,5e-09,0.00504115975995006
-0.875,0.172554637653023,0.152546545923555,5e-09,0.00225830576995814
-0.8725,0.174068939772937,0.15582800552116,5e-09,-0.000488659548338294
-0.87,0.175592141221811,0.15910007610704,5e-09,-0.0031998387340012
-0.8675,0.177124243381459,0.162362757681197,5e-09,-0.00587533432609239
-0.865,0.17866524697531,0.165616050243629,5e-09,-0.00851524886367405
-0.8625,0.180215152062596,0.168859953794337,5e-09,-0.0111196848858079
-0.86,0.181773958032566,0.172094468333321,5e-09,-0.0136887449315566
-0.8575,0.183341663598733,0.17531959386058,5e-09,-0.0162225315399812
-0.855,0.184918266793161,0.178535330376115,5e-09,-0.0187211472501445
-0.8525,0.186503764960787,0.181741677879927,5e-09,-0.021184694601108
-0.85,0.188098154753774,0.184938636372014,5e-09,-0.0236132761319338
-0.8475,0.189701432125911,0.188126205852376,5e-09,-0.026006994381684
-0.845,0.191313592327048,0.191304386321015,5e-09,-0.0283659518894204
-0.8425,0.192934629897574,0.194473177777929,5e-09,-0.0306902511942052
-0.84,0.194564538662935,0.19763258022312,5e-09,-0.0329799948351002
-0.8375,0.196203311728196,0.200782593656585,5e-09,-0.0352352853511674
-0.835,0.197850941472647,0.203923218078327,5e-09,-0.037456225281469
-0.8325,0.19950741954446,0.207054453488345,5e-09,-0.0396429171650668
-0.83,0.201172736855381,0.210176299886638,5e-09,-0.0417954635410227
-0.8275,0.202846883575482,0.213288757273208,5e-09,-0.0439139669483991
-0.825,0.204529849127956,0.216391825648053,5e-09,-0.0459985299262575
-0.8225,0.206221622183963,0.219485505011174,5e-09,-0.04804925501366
-0.82,0.207922190657528,0.22256979536257,5e-09,-0.0500662447496688
-0.8175,0.209631541700495,0.225644696702243,5e-09,-0.0520496016733457
-0.815,0.211349661697527,0.228710209030191,5e-09,-0.0539994283237529
-0.8125,0.21307653626117,0.231766332346415,5e-09,-0.0559158272399521
-0.81,0.214812150226968,0.234813066650915,5e-09,-0.0577989009610055
-0.8075,0.216556487648636,0.237850411943691,5e-09,-0.0596487520259752
-0.805,0.218309531793295,0.240878368224742,5e-09,-0.0614654829739226
-0.8025,0.220071265136763,0.24389693549407,5e-09,-0.0632491963439104
-0.8,0.221841669358911,0.246906113751673,5e-09,-0.0649999946749999
-0.7975,0.223620725339076,0.249905902997552,5e-09,-0.0667179805062538
-0.795,0.225408413151541,0.252896303231707,5e-09,-0.0684032563767338
-0.7925,0.227204712061085,0.255877314454137,5e-09,-0.0700559248255016
-0.79,0.229009600518585,0.258848936664844,5e-09,-0.0716760883916196
-0.7875,0.2308230561567,0.261811169863826,5e-09,-0.0732638496141494
-0.785,0.232645055785614,0.264764014051084,5e-09,-0.0748193110321534
-0.7825,0.234475575388852,0.267707469226618,5e-09,-0.0763425751846933
-0.78,0.236314590119165,0.270641535390427,5e-09,-0.0778337446108312
-0.7775,0.238162074294488,0.273566212542513,5e-09,-0.0792929218496291
-0.775,0.240018001393971,0.276481500682874,5e-09,-0.0807202094401488
-0.7725,0.241882344054086,0.279387399811511,5e-09,-0.0821157099214526
-0.77,0.243755074064804,0.282283909928424,5e-09,-0.0834795258326023
-0.7675,0.24563616236585,0.285171031033612,5e-09,-0.0848117597126598
-0.765,0.247525579043046,0.288048763127077,5e-09,-0.0861125141006874
-0.7625,0.249423293324714,0.290917106208817,5e-09,-0.0873818915357466
-0.76,0.251329273578176,0.293776060278833,5e-09,-0.0886199945568999
-0.7575,0.253243487306325,0.296625625337125,5e-09,-0.089826925703209
-0.755,0.255165901144284,0.299465801383693,5e-09,-0.0910027875137359
-0.7525,0.257096480856142,0.302296588418537,5e-09,-0.0921476825275427
-0.75,0.259035191331783,0.305117986441656,5e-09,-0.0932617132836912
-0.7475,0.260981996583795,0.307929995453051,5e-09,-0.0943449823212437
-0.745,0.262936859744462,0.310732615452722,5e-09,-0.0953975921792619
-0.7425,0.264899743062856,0.313525846440669,5e-09,-0.0964196453968078
-0.74,0.266870607902005,0.316309688416891,5e-09,-0.0974112445129436
-0.7375,0.268849414736158,0.31908414138139,5e-09,-0.098372492066731
