mu,psi_ref,psi_hat
-1,17.8412411615277,19.5376398049394
-0.999,17.823408838014,18.660939067046
-0.998,17.7700187366945,17.990402995785
-0.997,17.6813903984988,17.4793432915701
-0.996,17.5580528507543,17.08826892138
-0.995,17.4007393477259,16.7840465775585
-0.994,17.2103801101593,16.539140345671
-0.993,16.9880931644069,16.330924302458
-0.992,16.7351734073464,16.1410621931344
-0.991,16.4530800467027,15.9549487399665
-0.99,16.1434225871536,15.7612075125633
-0.989,15.8079455503998,15.5512406459207
-0.988,15.4485121319364,15.3188260261855
-0.987,15.0670870083675,15.0597578775177
-0.986,14.6657185166198,14.7715269774361
-0.985,14.2465204302773,14.4530370036888
-0.984,13.8116535584824,14.1043537739966
-0.983,13.3633073895167,13.7264843819334
-0.982,12.9036819944321,13.3211834586417
-0.981,12.4349703961675,12.8907840018935
-0.98,11.9593415967282,12.4380504120238
-0.979,11.4789244395361,11.9660515592644
-0.978,10.9957924663505,11.4780518797307
-0.977,10.5119499085904,10.9774186584695
-0.976,10.0293189318874,10.4675438082342
-0.975,9.54972823067112,9.95177859264182
-0.974,9.07490304698814,9.43337987269684
-0.973,8.60645666497826,8.91546657690556
-0.972,8.14588340990719,8.4009852078958
-0.971,7.69455315874948,7.89268330311486
-0.97,7.25370734839228,7.39308986428999
-0.969,6.82445644790148,6.90450186036296
-0.968,6.40777884323281,6.42897599199117
-0.967,6.00452106651156,5.96832498285177
-0.966,5.6153992877272,5.52411773429144
-0.965,5.24100197452793,5.0976827456962
-0.964,4.88179361583823,4.69011426366589
-0.963,4.53811939729783,4.30228067899994
-0.962,4.21021071102432,3.93483474194116
-0.961,3.89819137888281,3.58822521338604
-0.96,3.60208446721536,3.26270961312398
-0.959,3.32181957171664,2.95836776588302
-0.958,3.05724045368768,2.67511588227921
-0.957,2.80811291308122,2.4127209449295
-0.956,2.57413278937324,2.17081520020676
-0.955,2.35493398815096,1.94891058360678
-0.954,2.15009643918047,1.746412931646
-0.953,1.95915390039112,1.56263585580681
-0.952,1.78160153147356,1.39681417446188
-0.951,1.61690317042506,1.24811681710411
-0.95,1.46449825619266,1.11565913173631
-0.949,1.32380835037629,0.998514541076298
-0.948,1.19424322059452,0.895725506444391
-0.947,1.07520645743365,0.806313769944207
-0.946,0.966100605769089,0.729289855943667
-0.945,0.866331799556614,0.663661822019903
-0.944,0.775313896852632,0.608443257551943
-0.943,0.692472118771049,0.562660535125626
-0.942,0.617246202271943,0.525359325944292
-0.941,0.549093082077468,0.495610395600666
-0.94,0.487489121612798,0.472514700938457
-0.939,0.43193191668104,0.455207812387373
-0.938,0.381941698621292,0.442863689161599
-0.937,0.337062366001189,0.434697837130841
-0.936,0.296862175502515,0.42996988106352
-0.935,0.260934123621934,0.427985584357068
-0.934,0.228896051186311,0.428098350361006
-0.933,0.200390502535157,0.429710240009971
-0.932,0.175084370616128,0.432272540759755
-0.931,0.152668358238343,0.435285921798405
-0.93,0.132856284397712,0.438300210222009
-0.929,0.115384262991278,0.440913822357112
-0.928,0.100009779434198,0.442772883704899
-0.927,0.086510688739669,0.443570070109327
-0.926,0.0746841565710941,0.443043201733623
-0.925,0.0643455626739327,0.440973620293508
-0.924,0.0553273839841127,0.437184378760543
-0.923,0.0474780726268388,0.431538271435873
-0.922,0.0406609419952941,0.423935730919397
-0.921,0.0347530721587283,0.414312617079671
-0.92,0.0296442440143867,0.402637921678407
-0.919,0.0252359098834131,0.388911410833724
-0.918,0.0214402066685724,0.373161226030203
-0.917,0.0181790162486263,0.355441462910259
-0.916,0.01538307648408,0.335829745621051
-0.915,0.0129911450522739,0.314424813050261
-0.914,0.0109492173141555,0.291344131871239
-0.913,0.00920979853604423,0.266721549937734
-0.912,0.0077312300409523,0.24070500222711
-0.911,0.00647706823780671,0.213454280231954
-0.91,0.00541551496442735,0.185138874448088
-0.909,0.00451889717186435,0.155935898403821
-0.908,0.00376319366377904,0.126028101524836
-0.907,0.00312760637493193,0.0956019770318333
-0.906,0.00259417351756635,0.0648459700264312
-0.905,0.00214742183386624,0.0339487899349374
-0.904,0.00177405515746429,0.00309783055067896
-0.903,0.00146267649845783,-0.0275222999565634
-0.902,0.00120354091645512,-0.0577311375112779
-0.901,0.000988336527401479,-0.0873536082894949
-0.9,0.000809991095608916,-0.116221162472942
-0.899,0.000662501786546462,-0.144172796159817
-0.898,0.000540785793263471,-0.17105596258774
-0.897,0.000440549695235505,-0.196727374368197
-0.896,0.000358175559022501,-0.22105369892524
-0.895,0.000290621942114773,-0.243912149775077
-0.894,0.000235338111991215,-0.265190976680236
-0.893,0.000190189939526641,-0.284789858063159
-0.892,0.000153396067733056,-0.302620199371894
-0.891,0.000123473092091877,-0.318605341356094
-0.89,9.91886164849871e-05,-0.332680682438035
-0.889,7.95211683309214e-05,-0.344793719551257
