mu,psi_ref,psi_hat
-1,17.8412411615277,22.8374140496369
-0.999,17.823408838014,21.9935792176939
-0.998,17.7700187366945,21.1757771443019
-0.997,17.6813903984988,20.383029081553
-0.996,17.5580528507543,19.6144298174026
-0.995,17.4007393477259,18.8691414556307
-0.994,17.2103801101593,18.1463876375157
-0.993,16.9880931644069,17.4454481705348
-0.992,16.7351734073464,16.7656540332149
-0.991,16.4530800467027,16.1063827286109
-0.99,16.1434225871536,15.4670539618745
-0.989,15.8079455503998,14.8471256199976
-0.988,15.4485121319364,14.2460900341276
-0.987,15.0670870083675,13.6634705068918
-0.986,14.6657185166198,13.0988180889337
-0.985,14.2465204302773,12.5517085904232
-0.984,13.8116535584824,12.0217398146441
-0.983,13.3633073895167,11.5085290019189
-0.982,12.9036819944321,11.0117104731309
-0.981,12.4349703961675,10.5309334629475
-0.98,11.9593415967282,10.0658601335673
-0.979,11.4789244395361,9.61616376041226
-0.978,10.9957924663505,9.18152708168479
-0.977,10.5119499085904,8.76164080411662
-0.976,10.0293189318874,8.35620225757099
-0.975,9.54972823067112,7.96491419141841
-0.974,9.07490304698814,7.58748370581798
-0.973,8.60645666497826,7.22362131119691
-0.972,8.14588340990719,6.87304010934294
-0.971,7.69455315874948,6.53545508961909
-0.97,7.25370734839228,6.2105825338794
-0.969,6.82445644790148,5.89813952372027
-0.968,6.40777884323281,5.59784354374781
-0.967,6.00452106651156,5.30941217458047
-0.966,5.6153992877272,5.03256286935014
-0.965,5.24100197452793,4.76701280750936
-0.964,4.88179361583823,4.51247881980794
-0.963,4.53811939729783,4.2686773783677
-0.962,4.21021071102432,4.03532464586432
-0.961,3.89819137888281,3.8121365779205
-0.96,3.60208446721536,3.5988290729283
-0.959,3.32181957171664,3.39511816364847
-0.958,3.05724045368768,3.20072024508499
-0.957,2.80811291308122,3.01535233330136
-0.956,2.57413278937324,2.83873235003052
-0.955,2.35493398815096,2.67057942813608
-0.954,2.15009643918047,2.5106142332015
-0.953,1.95915390039112,2.35855929676044
-0.952,1.78160153147356,2.2141393569308
-0.951,1.61690317042506,2.07708170247616
-0.95,1.46449825619266,1.94711651658945
-0.949,1.32380835037629,1.82397721697313
-0.948,1.19424322059452,1.70740078907502
-0.947,1.07520645743365,1.59712810962777
-0.946,0.966100605769089,1.49290425793011
-0.945,0.866331799556614,1.39447881259777
-0.944,0.775313896852632,1.30160613179879
-0.943,0.692472118771049,1.21404561527027
-0.942,0.617246202271943,1.13156194668963
-0.941,0.549093082077468,1.05392531524017
-0.94,0.487489121612798,0.980911615468949
-0.939,0.43193191668104,0.912302624780691
-0.938,0.381941698621292,0.847886158144782
-0.937,0.337062366001189,0.787456199812454
-0.936,0.296862175502515,0.730813012045901
-0.935,0.260934123621934,0.677763221051028
-0.934,0.228896051186311,0.628119880478985
-0.933,0.200390502535157,0.581702513019136
-0.932,0.175084370616128,0.538337130747132
-0.931,0.152668358238343,0.497856235016193
-0.93,0.132856284397712,0.460098796787643
-0.929,0.115384262991278,0.424910218389201
-0.928,0.100009779434198,0.392142277765595
-0.927,0.086510688739669,0.361653056347698
-0.926,0.0746841565710941,0.333306851713271
-0.925,0.0643455626739327,0.306974076245551
-0.924,0.0553273839841127,0.282531143016459
-0.923,0.0474780726268388,0.259860340129508
