mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.0280795885708994,5e-09,0.0307312136276437
-0.9975,0.109065806164265,0.0306061713923289,5e-09,0.0303854875305827
-0.995,0.110157804744252,0.0331327542137585,5e-09,0.0300397614335217
-0.9925,0.111257955248048,0.035659337035188,5e-09,0.0296940353364607
-0.99,0.112366283807736,0.0381859198566176,5e-09,0.0293483092393997
-0.9875,0.113482816199648,0.0407125026780471,5e-09,0.0290025831423387
-0.985,0.114607577838234,0.0432390854994767,5e-09,0.0286568570452777
-0.9825,0.115740593769912,0.0457656683209063,5e-09,0.0283111309482167
-0.98,0.116881888666903,0.0482922511423359,5e-09,0.0279654048511558
-0.9775,0.11803148682105,0.0508188339637654,5e-09,0.0276196787540948
-0.975,0.119189412137632,0.053345416785195,5e-09,0.0272739526570338
-0.9725,0.120355688129153,0.0558719996066245,5e-09,0.0269282265599728
-0.97,0.12153033790913,0.0583985824280541,5e-09,0.0265825004629118
-0.9675,0.122713384185865,0.0609251652494836,5e-09,0.0262367743658508
-0.965,0.12390484925621,0.0634517480709133,5e-09,0.0258910482687898
-0.9625,0.12510475499932,0.0659783308923428,5e-09,0.0255453221717288
-0.96,0.126313122870397,0.0685049137137724,5e-09,0.0251995960746678
-0.9575,0.127529973894433,0.0710314965352019,5e-09,0.0248538699776068
-0.955,0.128755328659939,0.0735580793566314,5e-09,0.0245081438805459
-0.9525,0.12998920731267,0.076084662178061,5e-09,0.0241624177834848
-0.95,0.131231629549353,0.0786112449994905,5e-09,0.0238166916864239
-0.9475,0.132482614611397,0.0811378278209202,5e-09,0.0234709655893629
-0.945,0.133742181278614,0.0836644106423497,5e-09,0.0231252394923019
-0.9425,0.135010347862928,0.0861909934637793,5e-09,0.0227795133952409
-0.94,0.136287132202089,0.0887175762852088,5e-09,0.0224337872981799
-0.9375,0.137572551653384,0.0912441591066384,5e-09,0.0220880612011189
-0.935,0.138866623087348,0.0937707419280679,5e-09,0.0217423351040579
-0.9325,0.140169362881483,0.0962973247494975,5e-09,0.0213966090069969
-0.93,0.141480786913967,0.098823907570927,5e-09,0.0210508829099359
-0.9275,0.142800910557382,0.101350490392357,5e-09,0.0207051568128749
-0.925,0.144129748672436,0.103877073213786,5e-09,0.020359430715814
-0.9225,0.145467315601693,0.106403656035216,5e-09,0.0200137046187529
-0.92,0.146813625163314,0.108930238856645,5e-09,0.019667978521692
-0.9175,0.148168690644797,0.111456821678075,5e-09,0.019322252424631
-0.915,0.149532524796735,0.113983404499504,5e-09,0.01897652632757
-0.9125,0.15090513982658,0.116509987320934,5e-09,0.018630800230509
-0.91,0.152286547392415,0.119036570142364,5e-09,0.018285074133448
-0.9075,0.153676758596738,0.121563152963793,5e-09,0.017939348036387
-0.905,0.155075783980268,0.124089735785223,5e-09,0.017593621939326
-0.9025,0.15648363351575,0.126616318606652,5e-09,0.017247895842265
-0.9,0.157900316601788,0.129142901428082,5e-09,0.016902169745204
-0.8975,0.159325842056686,0.131669484249511,5e-09,0.016556443648143
