z,rho_model,rho_ref
-1.14,1e-08,1e-08
-1.02,1e-08,1e-08
-0.9,1e-08,1e-08
-0.78,1e-08,1e-08
-0.66,1e-08,1e-08
-0.54,0.000703902778905913,1e-08
-0.42,0.0152305305957991,1e-08
-0.3,0.193295452540403,9.15950183312e-05
-0.18,1.159062630721,0.162491344111646
-0.06,6.96504086640452,6.64467649791375
0.06,6.96504086707743,6.64467649791374
0.18,1.1590626305842,0.162491344111646
0.3,0.193295452558582,9.15950183312004e-05
0.42,0.0152305306269358,1e-08
0.54,0.000703902778905896,1e-08
0.66,1e-08,1e-08
0.78,1e-08,1e-08
0.9,1e-08,1e-08
1.02,1e-08,1e-08
1.14,1e-08,1e-08
