mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.0727552995919467,5e-09,-0.019047614
-0.9975,0.109065806164265,0.0747967696848862,5e-09,-0.0189047568575
-0.995,0.110157804744252,0.0768382397778259,5e-09,-0.018761899715
-0.9925,0.111257955248048,0.0788797098707654,5e-09,-0.0186190425725
-0.99,0.112366283807736,0.080921179963705,5e-09,-0.01847618543
-0.9875,0.113482816199648,0.0829626500566445,5e-09,-0.0183333282875
-0.985,0.114607577838234,0.0850041201495841,5e-09,-0.018190471145
-0.9825,0.115740593769912,0.0870455902425237,5e-09,-0.0180476140025
-0.98,0.116881888666903,0.0890870603354633,5e-09,-0.01790475686
-0.9775,0.11803148682105,0.0911285304284029,5e-09,-0.0177618997175
-0.975,0.119189412137632,0.0931700005213424,5e-09,-0.017619042575
-0.9725,0.120355688129153,0.0952114706142819,5e-09,-0.0174761854325
-0.97,0.12153033790913,0.0972529407072216,5e-09,-0.01733332829
-0.9675,0.122713384185865,0.0992944108001611,5e-09,-0.0171904711475
-0.965,0.12390484925621,0.101335880893101,5e-09,-0.017047614005
-0.9625,0.12510475499932,0.10337735098604,5e-09,-0.0169047568625
-0.96,0.126313122870397,0.10541882107898,5e-09,-0.01676189972
-0.9575,0.127529973894433,0.107460291171919,5e-09,-0.0166190425775
-0.955,0.128755328659939,0.109501761264859,5e-09,-0.016476185435
-0.9525,0.12998920731267,0.111543231357799,5e-09,-0.0163333282925
-0.95,0.131231629549353,0.113584701450738,5e-09,-0.01619047115
-0.9475,0.132482614611397,0.115626171543678,5e-09,-0.0160476140075
-0.945,0.133742181278614,0.117667641636617,5e-09,-0.015904756865
-0.9425,0.135010347862928,0.119709111729557,5e-09,-0.0157618997225
-0.94,0.136287132202089,0.121750581822496,5e-09,-0.01561904258
-0.9375,0.137572551653384,0.123792051915436,5e-09,-0.0154761854375
-0.935,0.138866623087348,0.125833522008375,5e-09,-0.015333328295
-0.9325,0.140169362881483,0.127874992101315,5e-09,-0.0151904711525
-0.93,0.141480786913967,0.129916462194255,5e-09,-0.01504761401
-0.9275,0.142800910557382,0.131957932287194,5e-09,-0.0149047568675
-0.925,0.144129748672436,0.133999402380134,5e-09,-0.014761899725
-0.9225,0.145467315601693,0.136040872473073,5e-09,-0.0146190425825
-0.92,0.146813625163314,0.138082342566013,5e-09,-0.01447618544
-0.9175,0.148168690644797,0.140123812658952,5e-09,-0.0143333282975
-0.915,0.149532524796735,0.142165282751892,5e-09,-0.014190471155
-0.9125,0.15090513982658,0.144206752844832,5e-09,-0.0140476140125
-0.91,0.152286547392415,0.146248222937771,5e-09,-0.01390475687
-0.9075,0.153676758596738,0.148289693030711,5e-09,-0.0137618997275
-0.905,0.155075783980268,0.15033116312365,5e-09,-0.013619042585
-0.9025,0.15648363351575,0.15237263321659,5e-09,-0.0134761854425
-0.9,0.157900316601788,0.154414103309529,5e-09,-0.0133333283
-0.8975,0.159325842056686,0.156455573402469,5e-09,-0.0131904711575
-0.895,0.160760218112308,0.158497043495409,5e-09,-0.013047614015
-0.8925,0.16220345240796,0.160538513588348,5e-09,-0.0129047568725
-0.89,0.163655551984286,0.162579983681288,5e-09,-0.01276189973
-0.8875,0.165116523277183,0.164621453774227,5e-09,-0.0126190425875
-0.885,0.166586372111749,0.166662923867167,5e-09,-0.012476185445
-0.8825,0.168065103696237,0.168704393960106,5e-09,-0.0123333283025
-0.88,0.169552722616044,0.170745864053046,5e-09,-0.01219047116
-0.8775,0.171049232827725,0.172787334145986,5e-09,-0.0120476140175
-0.875,0.172554637653023,0.174828804238925,5e-09,-0.011904756875
-0.8725,0.174068939772937,0.176870274331865,5e-09,-0.0117618997325
-0.87,0.175592141221811,0.178911744424804,5e-09,-0.01161904259
-0.8675,0.177124243381459,0.180953214517744,5e-09,-0.0114761854475
-0.865,0.17866524697531,0.182994684610683,5e-09,-0.011333328305
-0.8625,0.180215152062596,0.185036154703623,5e-09,-0.0111904711625
-0.86,0.181773958032566,0.187077624796563,5e-09,-0.01104761402
-0.8575,0.183341663598733,0.189119094889502,5e-09,-0.0109047568775
-0.855,0.184918266793161,0.191160564982442,5e-09,-0.010761899735
-0.8525,0.186503764960787,0.193202035075381,5e-09,-0.0106190425925
-0.85,0.188098154753774,0.195243505168321,5e-09,-0.01047618545
-0.8475,0.189701432125911,0.19728497526126,5e-09,-0.0103333283075
-0.845,0.191313592327048,0.1993264453542,5e-09,-0.010190471165
-0.8425,0.192934629897574,0.20136791544714,5e-09,-0.0100476140225
-0.84,0.194564538662935,0.203409385540079,5e-09,-0.00990475688
-0.8375,0.196203311728196,0.205450855633019,5e-09,-0.0097618997375
-0.835,0.197850941472647,0.207492325725958,5e-09,-0.009619042595
-0.8325,0.19950741954446,0.209533795818898,5e-09,-0.0094761854525
-0.83,0.201172736855381,0.211575265911837,5e-09,-0.00933332831000001
-0.8275,0.202846883575482,0.213616736004777,5e-09,-0.0091904711675
-0.825,0.204529849127956,0.215658206097716,5e-09,-0.009047614025
-0.8225,0.206221622183963,0.217699676190656,5e-09,-0.0089047568825
-0.82,0.207922190657528,0.219741146283596,5e-09,-0.00876189974
-0.8175,0.209631541700495,0.221782616376535,5e-09,-0.0086190425975
-0.815,0.211349661697527,0.223824086469475,5e-09,-0.00847618545500001
-0.8125,0.21307653626117,0.225865556562414,5e-09,-0.0083333283125
-0.81,0.214812150226968,0.227907026655354,5e-09,-0.00819047117
-0.8075,0.216556487648636,0.229948496748294,5e-09,-0.0080476140275
-0.805,0.218309531793295,0.231989966841233,5e-09,-0.007904756885
-0.8025,0.220071265136763,0.234031436934173,5e-09,-0.0077618997425
-0.8,0.221841669358911,0.236072907027112,5e-09,-0.0076190426
-0.7975,0.223620725339076,0.238114377120052,5e-09,-0.0074761854575
-0.795,0.225408413151541,0.240155847212991,5e-09,-0.00733332831500001
-0.7925,0.227204712061085,0.242197317305931,5e-09,-0.0071904711725
