mu,psi_ref,psi_hat
-1,5e-09,4.94139172010448e-09
-0.999,5e-09,4.94281760521799e-09
-0.998,5e-09,4.9442439017841e-09
-0.997,5e-09,4.9456706099215e-09
-0.996,5e-09,4.94709772974896e-09
-0.995,5e-09,4.94852526138531e-09
-0.994,5e-09,4.94995320494933e-09
-0.993,5e-09,4.95138156055992e-09
-0.992,5e-09,4.95281032833597e-09
-0.991,5e-09,4.95423950839643e-09
-0.99,5e-09,4.95566910086024e-09
-0.989,5e-09,4.95709910584642e-09
-0.988,5e-09,4.95852952347401e-09
-0.987,5e-09,4.95996035386208e-09
-0.986,5e-09,4.96139159712973e-09
-0.985,5e-09,4.96282325339609e-09
-0.984,5e-09,4.96425532278036e-09
-0.983,5e-09,4.96568780540174e-09
-0.982,5e-09,4.96712070137946e-09
-0.981,5e-09,4.96855401083281e-09
-0.98,5e-09,4.96998773388112e-09
-0.979,5e-09,4.97142187064369e-09
-0.978,5e-09,4.97285642123993e-09
-0.977,5e-09,4.97429138578926e-09
-0.976,5e-09,4.97572676441114e-09
-0.975,5e-09,4.97716255722502e-09
-0.974,5e-09,4.97859876435043e-09
-0.973,5e-09,4.98003538590694e-09
-0.972,5e-09,4.98147242201414e-09
-0.971,5e-09,4.98290987279162e-09
-0.97,5e-09,4.98434773835907e-09
-0.969,5e-09,4.98578601883616e-09
-0.968,5e-09,4.98722471434265e-09
-0.967,5e-09,4.98866382499825e-09
-0.966,5e-09,4.99010335092279e-09
-0.965,5e-09,4.99154329223611e-09
-0.964,5e-09,4.99298364905803e-09
-0.963,5e-09,4.99442442150848e-09
-0.962,5e-09,4.99586560970739e-09
-0.961,5e-09,4.99730721377474e-09
-0.96,5e-09,4.99874923383051e-09
-0.959,5e-09,5.00019166999473e-09
-0.958,5e-09,5.0016345223875e-09
-0.957,5e-09,5.00307779112893e-09
-0.956,5e-09,5.00452147633913e-09
-0.955,5e-09,5.0059655781383e-09
-0.954,5e-09,5.00741009664663e-09
-0.953,5e-09,5.0088550319844e-09
-0.952,5e-09,5.01030038427185e-09
-0.951,5e-09,5.01174615362932e-09
-0.95,5e-09,5.01319234017717e-09
-0.949,5e-09,5.01463894403574e-09
-0.948,5e-09,5.01608596532548e-09
-0.947,5e-09,5.01753340416684e-09
-0.946,5e-09,5.01898126068033e-09
-0.945,5e-09,5.02042953498643e-09
-0.944,5e-09,5.02187822720572e-09
-0.943,5e-09,5.02332733745879e-09
-0.942,5e-09,5.02477686586629e-09
-0.941,5e-09,5.02622681254885e-09
-0.94,5e-09,5.02767717762717e-09
-0.939,5e-09,5.02912796122201e-09
-0.938,5e-09,5.0305791634541e-09
-0.937,5e-09,5.03203078444427e-09
-0.936,5e-09,5.03348282431333e-09
-0.935,5e-09,5.0349352831822e-09
-0.934,5e-09,5.03638816117173e-09
-0.933,5e-09,5.03784145840289e-09
-0.932,5e-09,5.03929517499664e-09
-0.931,5e-09,5.04074931107403e-09
-0.93,5e-09,5.04220386675606e-09
-0.929,5e-09,5.04365884216383e-09
-0.928,5e-09,5.04511423741846e-09
-0.927,5e-09,5.0465700526411e-09
-0.926,5e-09,5.04802628795293e-09
-0.925,5e-09,5.04948294347516e-09
-0.924,5e-09,5.05094001932908e-09
-0.923,5e-09,5.05239751563594e-09
-0.922,5e-09,5.05385543251709e-09
-0.921,5e-09,5.05531377009388e-09
-0.92,5e-09,5.05677252848773e-09
-0.919,5e-09,5.05823170782003e-09
-0.918,5e-09,5.05969130821227e-09
-0.917,5e-09,5.06115132978595e-09
