mu,psi_ref,psi_hat
-1,0.107981933026376,0.107981933100039
-0.999,0.108414508937671,0.108414509006987
-0.998,0.108848382354819,0.108848382420029
-0.997,0.109283554992494,0.10928355505383
-0.996,0.109720028556609,0.109720028614289
-0.995,0.110157804744252,0.110157804798481
-0.994,0.110596885243619,0.110596885294594
-0.993,0.11103727173396,0.111037271781866
-0.992,0.11147896588551,0.111478965930523
-0.991,0.111921969359429,0.111921969401713
-0.99,0.112366283807736,0.112366283847449
-0.989,0.112811910873253,0.112811910910543
-0.988,0.113258852189533,0.113258852224542
-0.987,0.113707109380807,0.113707109413666
-0.986,0.114156684061912,0.114156684092747
-0.985,0.114607577838234,0.114607577867163
-0.984,0.115059792305642,0.115059792332777
-0.983,0.115513329050425,0.115513329075872
-0.982,0.11596818964923,0.115968189673089
-0.981,0.116424375668999,0.116424375691364
-0.98,0.116881888666903,0.116881888687863
-0.979,0.117340730190282,0.117340730209921
-0.978,0.117800901776579,0.117800901794976
-0.977,0.118262404953277,0.118262404970507
-0.976,0.118725241237837,0.11872524125397
-0.975,0.119189412137632,0.119189412152734
-0.974,0.119654919149887,0.119654919164021
-0.973,0.120121763761609,0.120121763774834
-0.972,0.120589947449531,0.120589947461902
-0.971,0.121059471680043,0.121059471691612
-0.97,0.12153033790913,0.121530337919946
-0.969,0.122002547582305,0.122002547592415
-0.968,0.122476102134553,0.122476102144
-0.967,0.122951002990258,0.122951002999083
-0.966,0.123427251563144,0.123427251571385
-0.965,0.12390484925621,0.123904849263904
-0.964,0.124383797461667,0.124383797468847
-0.963,0.124864097560872,0.12486409756757
-0.962,0.125345750924264,0.125345750930511
-0.961,0.125828758911301,0.125828758917125
-0.96,0.126313122870397,0.126313122875825
-0.959,0.126798844138855,0.126798844143911
-0.958,0.127285924042805,0.127285924047512
-0.957,0.127774363897137,0.127774363901517
-0.956,0.128264165005441,0.128264165009515
-0.955,0.128755328659939,0.128755328663726
-0.954,0.129247856141422,0.12924785614494
-0.953,0.129741748719186,0.129741748722453
-0.952,0.130237007650969,0.130237007654
-0.951,0.130733634182883,0.130733634185693
-0.95,0.131231629549353,0.131231629551956
-0.949,0.131730994973051,0.13173099497546
-0.948,0.132231731664831,0.132231731667059
-0.947,0.132733840823668,0.132733840825726
-0.946,0.13323732363659,0.133237323638488
-0.945,0.133742181278614,0.133742181280364
-0.944,0.134248414912685,0.134248414914295
-0.943,0.134756025689607,0.134756025691086
-0.942,0.135265014747981,0.135265014749338
-0.941,0.135775383214141,0.135775383215383
-0.94,0.136287132202089,0.136287132203224
-0.939,0.13680026281343,0.136800262814464
-0.938,0.137314776137308,0.137314776138249
-0.937,0.137830673250344,0.137830673251195
-0.936,0.138347955216565,0.138347955217334
-0.935,0.138866623087348,0.13886662308804
-0.934,0.139386677901351,0.139386677901971
-0.933,0.139908120684449,0.139908120685
-0.932,0.140430952449668,0.140430952450157
-0.931,0.140955174197127,0.140955174197556
-0.93,0.141480786913967,0.14148078691434
-0.929,0.142007791574288,0.142007791574609
-0.928,0.142536189139089,0.142536189139361
-0.927,0.143065980556199,0.143065980556425
-0.926,0.143597166760214,0.143597166760398
-0.925,0.144129748672436,0.14412974867258
-0.924,0.144663727200804,0.14466372720091
-0.923,0.145199103239832,0.145199103239903
-0.922,0.145735877670547,0.145735877670586
-0.921,0.146274051360423,0.14627405136043
-0.92,0.146813625163314,0.146813625163293
-0.919,0.147354599919396,0.147354599919348
-0.918,0.147896976455101,0.147896976455028
-0.917,0.148440755583049,0.148440755582952
-0.916,0.148985938101989,0.148985938101871
-0.915,0.149532524796735,0.149532524796596
-0.914,0.150080516438099,0.150080516437941
-0.913,0.15062991378283,0.150629913782653
-0.912,0.151180717573548,0.151180717573355
-0.911,0.151732928538685,0.151732928538476
-0.91,0.152286547392415,0.152286547392191
-0.909,0.152841574834595,0.152841574834357
-0.908,0.1533980115507,0.15339801155045
-0.907,0.153955858211762,0.1539558582115
-0.906,0.154515115474301,0.154515115474028
-0.905,0.155075783980268,0.155075783979985
-0.904,0.155637864356978,0.155637864356685
-0.903,0.156201357217047,0.156201357216745
-0.902,0.156766263158332,0.156766263158022
-0.901,0.157332582763865,0.157332582763547
-0.9,0.157900316601788,0.157900316601463
-0.899,0.158469465225298,0.158469465224966
-0.898,0.159040029172574,0.159040029172236
-0.897,0.159612008966723,0.159612008966379
-0.896,0.160185405115712,0.160185405115363
-0.895,0.160760218112308,0.160760218111954
-0.894,0.161336448434014,0.161336448433655
-0.893,0.161914096543007,0.161914096542643
-0.892,0.162493162886076,0.162493162885708
-0.891,0.16307364789456,0.163073647894189
-0.89,0.163655551984286,0.163655551983911
-0.889,0.164238875555504,0.164238875555125
-0.888,0.164823618992829,0.164823618992448
-0.887,0.165409782665178,0.165409782664794
-0.886,0.165997366925707,0.16599736692532
-0.885,0.166586372111749,0.166586372111359
-0.884,0.167176798544755,0.167176798544363
-0.883,0.167768646530229,0.167768646529835
-0.882,0.16836191635767,0.168361916357274
-0.881,0.168956608300508,0.16895660830011
-0.88,0.169552722616044,0.169552722615645
-0.879,0.170150259545391,0.170150259544989
-0.878,0.170749219313406,0.170749219313003
-0.877,0.171349602128639,0.171349602128234
-0.876,0.171951408183264,0.171951408182858
-0.875,0.172554637653023,0.172554637652615
-0.874,0.173159290697163,0.173159290696753
-0.873,0.173765367458377,0.173765367457966
-0.872,0.174372868062743,0.174372868062331
-0.871,0.174981792619665,0.174981792619251
-0.87,0.175592141221811,0.175592141221396
-0.869,0.176203913945055,0.176203913944638
-0.868,0.176817110848415,0.176817110847997
-0.867,0.177431731973996,0.177431731973577
-0.866,0.178047777346929,0.178047777346508
-0.865,0.17866524697531,0.178665246974888
-0.864,0.179284140850145,0.179284140849721
-0.863,0.179904458945286,0.179904458944861
-0.862,0.180526201217376,0.18052620121695
-0.861,0.181149367605788,0.18114936760536
-0.86,0.181773958032566,0.181773958032136
-0.859,0.182399972402367,0.182399972401936
-0.858,0.183027410602406,0.183027410601973
-0.857,0.183656272502389,0.183656272501955
-0.856,0.184286557954465,0.184286557954029
-0.855,0.184918266793161,0.184918266792724
-0.854,0.185551398835328,0.185551398834889
-0.853,0.186185953880081,0.18618595387964
-0.852,0.186821931708742,0.186821931708299
-0.851,0.187459332084785,0.18745933208434
-0.85,0.188098154753774,0.188098154753327
-0.849,0.188738399443311,0.188738399442863
-0.848,0.189380065862977,0.189380065862527
-0.847,0.190023153704275,0.190023153703822
-0.846,0.190667662640572,0.190667662640118
-0.845,0.191313592327048,0.191313592326591
-0.844,0.191960942400633,0.191960942400175
-0.843,0.192609712479957,0.192609712479496
-0.842,0.19325990216529,0.193259902164827
-0.841,0.193911511038487,0.193911511038022
-0.84,0.194564538662935,0.194564538662467
-0.839,0.195218984583496,0.195218984583026
-0.838,0.195874848326451,0.195874848325979
-0.837,0.196532129399447,0.196532129398973
-0.836,0.197190827291442,0.197190827290965
-0.835,0.197850941472647,0.197850941472169
-0.834,0.198512471394479,0.198512471393998
-0.833,0.199175416489498,0.199175416489014
-0.832,0.19983977617136,0.199839776170874
-0.831,0.200505549834761,0.200505549834272
-0.83,0.201172736855381,0.20117273685489
-0.829,0.201841336589835,0.201841336589342
-0.828,0.202511348375618,0.202511348375122
-0.827,0.203182771531048,0.20318277153055
-0.826,0.203855605355222,0.203855605354722
-0.825,0.204529849127956,0.204529849127453
-0.824,0.205205502109735,0.20520550210923
-0.823,0.205882563541662,0.205882563541154
-0.822,0.206561032645405,0.206561032644895
-0.821,0.207240908623146,0.207240908622634
-0.82,0.207922190657528,0.207922190657014
-0.819,0.208604877911608,0.208604877911091
-0.818,0.209288969528798,0.209288969528279
-0.817,0.209974464632825,0.209974464632304
-0.816,0.210661362327671,0.210661362327147
-0.815,0.211349661697527,0.211349661697001
-0.814,0.212039361806744,0.212039361806215
-0.813,0.212730461699779,0.212730461699248
-0.812,0.21342296040115,0.213422960400617
-0.811,0.214116856915383,0.214116856914848
-0.81,0.214812150226968,0.21481215022643
-0.809,0.215508839300301,0.215508839299762
-0.808,0.216206923079645,0.216206923079104
-0.807,0.216906400489078,0.216906400488534
-0.806,0.21760727043244,0.217607270431895
-0.805,0.218309531793295,0.218309531792747
-0.804,0.219013183434873,0.219013183434324
-0.803,0.219718224200032,0.219718224199481
-0.802,0.220424652911203,0.22042465291065
-0.801,0.221132468370348,0.221132468369793
-0.8,0.221841669358911,0.221841669358354
-0.799,0.222552254637773,0.222552254637214
-0.798,0.223264222947207,0.223264222946646
-0.797,0.223977573006827,0.223977573006264
-0.796,0.224692303515549,0.224692303514984
-0.795,0.225408413151541,0.225408413150975
-0.794,0.226125900572182,0.226125900571614
-0.793,0.226844764414012,0.226844764413443
-0.792,0.227565003292693,0.227565003292122
-0.791,0.228286615802962,0.228286615802389
-0.79,0.229009600518585,0.22900960051801
