mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-1,0.107981933026376,0.179065122561098,5e-09,2.4946424521672e-306
-0.9975,0.109065806164265,0.179842016672424,5e-09,1.4489100168855e-305
-0.995,0.110157804744252,0.18062228142596,5e-09,8.41539530126884e-305
-0.9925,0.111257955248048,0.181405931445614,5e-09,4.8877347282641e-304
-0.99,0.112366283807736,0.182192981418742,5e-09,2.83883880894812e-303
-0.9875,0.113482816199648,0.182983446096424,5e-09,1.64882225227722e-302
-0.985,0.114607577838234,0.183777340293738,5e-09,9.57650293857949e-302
-0.9825,0.115740593769912,0.18457467889004,5e-09,5.56211613507457e-301
-0.98,0.116881888666903,0.185375476829241,5e-09,3.2305253909993e-300
-0.9775,0.11803148682105,0.186179749120089,5e-09,1.87631722323792e-299
-0.975,0.119189412137632,0.186987510836446,5e-09,1.08978135012604e-298
-0.9725,0.120355688129153,0.187798777117578,5e-09,6.32954479324635e-298
-0.97,0.12153033790913,0.188613563168431,5e-09,3.67625462530469e-297
-0.9675,0.122713384185865,0.18943188425992,5e-09,2.13520063630713e-296
-0.965,0.12390484925621,0.190253755729217,5e-09,1.2401430863643e-295
-0.9625,0.12510475499932,0.191079192980033,5e-09,7.20285882509344e-295
-0.96,0.126313122870397,0.191908211482911,5e-09,4.183483004879e-294
-0.9575,0.127529973894433,0.192740826775515,5e-09,2.42980328743044e-293
-0.955,0.128755328659939,0.193577054462921,5e-09,1.41125086649624e-292
-0.9525,0.12998920731267,0.194416910217907,5e-09,8.19666768289214e-292
-0.95,0.131231629549353,0.195260409781252,5e-09,4.76069582657346e-291
-0.9475,0.132482614611397,0.196107568962028,5e-09,2.76505351076457e-290
-0.945,0.133742181278614,0.196958403637894,5e-09,1.60596710983219e-289
-0.9425,0.135010347862928,0.197812929755399,5e-09,9.32759654676482e-289
-0.94,0.136287132202089,0.198671163330275,5e-09,5.41754913949018e-288
-0.9375,0.137572551653384,0.199533120447743,5e-09,3.1465596235478e-287
-0.935,0.138866623087348,0.200398817262809,5e-09,1.82754917576473e-286
-0.9325,0.140169362881483,0.201268270000571,5e-09,1.0614564443158e-285
-0.93,0.141480786913967,0.20214149495652,5e-09,6.16503127861363e-285
-0.9275,0.142800910557382,0.203018508496848,5e-09,3.58070374623689e-284
-0.925,0.144129748672436,0.203899327058752,5e-09,2.07970385532223e-283
-0.9225,0.145467315601693,0.204783967150747,5e-09,1.20791007365177e-282
-0.92,0.146813625163314,0.205672445352968,5e-09,7.0156466859229e-282
-0.9175,0.148168690644797,0.206564778317487,5e-09,4.07474856740835e-281
-0.915,0.149532524796735,0.207460982768623,5e-09,2.3666493811483e-280
-0.9125,0.15090513982658,0.208361075503254,5e-09,1.37457052886398e-279
-0.91,0.152286547392415,0.209265073391134,5e-09,7.98362509407472e-279
-0.9075,0.153676758596738,0.210172993375209,5e-09,4.63695883945828e-278
-0.905,0.155075783980268,0.211084852471932,5e-09,2.69318599326365e-277
-0.9025,0.15648363351575,0.212000667771585,5e-09,1.56422583107468e-276
-0.9,0.157900316601788,0.212920456438599,5e-09,9.08515957205193e-276
-0.8975,0.159325842056686,0.213844235711873,5e-09,5.2767396375841e-275
-0.895,0.160760218112308,0.2147720229051,5e-09,3.0647762410803e-274
-0.8925,0.16220345240796,0.215703835407089,5e-09,1.7800486764571e-273
-0.89,0.163655551984286,0.216639690682095,5e-09,1.03386774149624e-272
-0.8875,0.165116523277183,0.217579606270142,5e-09,6.00479369493343e-272
-0.885,0.166586372111749,0.218523599787352,5e-09,3.48763636502797e-271
-0.8825,0.168065103696237,0.219471688926279,5e-09,2.02564951147758e-270
-0.88,0.169552722616044,0.220423891456236,5e-09,1.17651484096635e-269
-0.8775,0.171049232827725,0.221380225223632,5e-09,6.83330044596041e-269
-0.875,0.172554637653023,0.222340708152304,5e-09,3.96884028648675e-268
-0.8725,0.174068939772937,0.223305358243853,5e-09,2.30513693115166e-267
-0.87,0.175592141221811,0.224274193577983,5e-09,1.3388435633079e-266
-0.8675,0.177124243381459,0.225247232312837,5e-09,7.77611977313321e-266
-0.865,0.17866524697531,0.226224492685341,5e-09,4.51643794564921e-265
-0.8625,0.180215152062596,0.227205993011543,5e-09,2.62318641070533e-264
-0.86,0.181773958032566,0.228191751686958,5e-09,1.52356946516621e-263
-0.8575,0.183341663598733,0.229181787186911,5e-09,8.84902386545386e-263
-0.855,0.184918266793161,0.230176118066886,5e-09,5.13958996696213e-262
-0.8525,0.186503764960787,0.231174762962869,5e-09,2.98511852043016e-261
-0.85,0.188098154753774,0.232177740591703,5e-09,1.73378278000709e-260
-0.8475,0.189701432125911,0.233185069751436,5e-09,1.00699610674607e-259
-0.845,0.191313592327048,0.234196769321672,5e-09,5.84872090492051e-259
-0.8425,0.192934629897574,0.235212858263926,5e-09,3.3969879321764e-258
-0.84,0.194564538662935,0.236233355621983,5e-09,1.97300011386169e-257
-0.8375,0.196203311728196,0.237258280522247,5e-09,1.14593561326084e-256
-0.835,0.197850941472647,0.238287652174107,5e-09,6.65569363384005e-256
-0.8325,0.19950741954446,0.239321489870294,5e-09,3.86568470644527e-255
-0.83,0.201172736855381,0.240359812987242,5e-09,2.24522327374961e-254
-0.8275,0.202846883575482,0.241402640985451,5e-09,1.3040451903857e-253
-0.825,0.204529849127956,0.242449993409854,5e-09,7.57400779891223e-253
-0.8225,0.206221622183963,0.243501889890181,5e-09,4.39904955448842e-252
-0.82,0.207922190657528,0.244558350141328,5e-09,2.55500621290937e-251
-0.8175,0.209631541700495,0.245619393963728,5e-09,1.48396981373961e-250
-0.815,0.211349661697527,0.246685041243717,5e-09,8.61902564840546e-250
-0.8125,0.21307653626117,0.247755311953912,5e-09,5.00600500361087e-249
-0.81,0.214812150226968,0.248830226153584,5e-09,2.90753121274333e-248
-0.8075,0.216556487648636,0.249909803989033,5e-09,1.6887193973997e-247
-0.805,0.218309531793295,0.250994065693965,5e-09,9.80822902486737e-247
-0.8025,0.220071265136763,0.252083031589873,5e-09,5.69670465989749e-246
-0.8,0.221841669358911,0.253176722086418,5e-09,3.30869557591072e-245
-0.7975,0.223620725339076,0.254275157681808,5e-09,1.92171914600307e-244
-0.795,0.225408413151541,0.255378358963187,5e-09,1.11615118145122e-243
-0.7925,0.227204712061085,0.256486346607018,5e-09,6.48270306535716e-243
-0.79,0.229009600518585,0.257599141379472,5e-09,3.76521028082815e-242
-0.7875,0.2308230561567,0.258716764136814,5e-09,2.18686685413911e-241
-0.785,0.232645055785614,0.259839235825799,5e-09,1.27015127470646e-240
-0.7825,0.234475575388852,0.260966577484061,5e-09,7.37714899096464e-240
-0.78,0.236314590119165,0.262098810240506,5e-09,4.28471224795343e-239
-0.7775,0.238162074294488,0.263235955315712,5e-09,2.48859811158072e-238
-0.775,0.240018001393971,0.264378034022327,5e-09,1.44539941134232e-237
-0.7725,0.241882344054086,0.265525067765461,5e-09,8.39500539917116e-237
