mu,psi_ref,psi_hat
-1,17.8412411615277,28.6779629351849
-0.999,17.823408838014,27.1296751536211
-0.998,17.7700187366945,25.6649775161672
-0.997,17.6813903984988,24.2793570942355
-0.996,17.5580528507543,22.9685446066751
-0.995,17.4007393477259,21.7285012655496
-0.994,17.2103801101593,20.555406332092
-0.993,16.9880931644069,19.4456453445006
-0.992,16.7351734073464,18.3957989812996
-0.991,16.4530800467027,17.4026325259546
-0.99,16.1434225871536,16.4630859002798
-0.989,15.8079455503998,15.5742642359289
-0.988,15.4485121319364,14.7334289549212
-0.987,15.0670870083675,13.9379893317163
-0.986,14.6657185166198,13.1854945108451
-0.985,14.2465204302773,12.4736259554961
-0.984,13.8116535584824,11.8001903037958
-0.983,13.3633073895167,11.1631126107676
-0.982,12.9036819944321,10.5604299551502
-0.981,12.4349703961675,9.99028539137578
-0.98,11.9593415967282,9.45092222807287
-0.979,11.4789244395361,8.94067861546666
-0.978,10.9957924663505,8.45798242499789
-0.977,10.5119499085904,8.00134640538579
-0.976,10.0293189318874,7.56936360020819
-0.975,9.54972823067112,7.16070301288182
-0.974,9.07490304698814,6.77410550568405
-0.973,8.60645666497826,6.408379920182
-0.972,8.14588340990719,6.06239940711481
-0.971,7.69455315874948,5.73509795442059
-0.97,7.25370734839228,5.42546710271156
-0.969,6.82445644790148,5.13255283807598
-0.968,6.40777884323281,4.85545265263448
-0.967,6.00452106651156,4.59331276379275
-0.966,5.6153992877272,4.34532548362382
-0.965,5.24100197452793,4.11072673027379
-0.964,4.88179361583823,3.88879367372384
-0.963,4.53811939729783,3.67884250865477
-0.962,4.21021071102432,3.48022634755149
-0.961,3.89819137888281,3.29233322755657
-0.96,3.60208446721536,3.11458422493096
-0.959,3.32181957171664,2.94643167131303
-0.958,3.05724045368768,2.78735746627909
-0.957,2.80811291308122,2.63687148100725
-0.956,2.57413278937324,2.49451004812495
-0.955,2.35493398815096,2.35983453308823
-0.954,2.15009643918047,2.23242998269004
-0.953,1.95915390039112,2.11190384653427
-0.952,1.78160153147356,1.99788476753564
-0.951,1.61690317042506,1.89002143771896
-0.95,1.46449825619266,1.78798151579257
-0.949,1.32380835037629,1.69145060316043
-0.948,1.19424322059452,1.60013127521824
-0.947,1.07520645743365,1.51374216494851
-0.946,0.966100605769089,1.43201709599139
-0.945,0.866331799556614,1.35470426251974
-0.944,0.775313896852632,1.28156545339189
-0.943,0.692472118771049,1.21237531819137
-0.942,0.617246202271943,1.14692067289219
-0.941,0.549093082077468,1.08499984301053
-0.94,0.487489121612798,1.02642204221872
-0.939,0.43193191668104,0.971006784507188
-0.938,0.381941698621292,0.91858332808296
-0.937,0.337062366001189,0.868990149291513
-0.936,0.296862175502515,0.822074444940814
-0.935,0.260934123621934,0.777691661494354
-0.934,0.228896051186311,0.735705049682449
-0.933,0.200390502535157,0.695985243159483
-0.932,0.175084370616128,0.658409859909005
-0.931,0.152668358238343,0.622863125168382
-0.93,0.132856284397712,0.589235514711375
-0.929,0.115384262991278,0.55742341738936
-0.928,0.100009779434198,0.527328815891614
-0.927,0.086510688739669,0.498858984740886
-0.926,0.0746841565710941,0.471926204593865
-0.925,0.0643455626739327,0.446447491966197
-0.924,0.0553273839841127,0.422344343549294
-0.923,0.0474780726268388,0.399542494331207
-0.922,0.0406609419952941,0.377971688776198
-0.921,0.0347530721587283,0.357565464358101
-0.92,0.0296442440143867,0.338260946780402
-0.919,0.0252359098834131,0.319998656252164
-0.918,0.0214402066685724,0.302722324222869
-0.917,0.0181790162486263,0.286378720011501
-0.916,0.01538307648408,0.270917486795744
-0.915,0.0129911450522739,0.256290986455887
-0.914,0.0109492173141555,0.242454152795441
-0.913,0.00920979853604423,0.22936435268617
-0.912,0.0077312300409523,0.216981254709758
-0.911,0.00647706823780671,0.205266704891321
-0.91,0.00541551496442735,0.194184609141932
-0.909,0.00451889717186435,0.183700822047928
-0.908,0.00376319366377904,0.173783041664332
-0.907,0.00312760637493193,0.164400709988263
-0.906,0.00259417351756635,0.155524918805655
-0.905,0.00214742183386624,0.147128320621198
-0.904,0.00177405515746429,0.139185044397057
-0.903,0.00146267649845783,0.131670615840767
-0.902,0.00120354091645512,0.124561881996665
-0.901,0.000988336527401479,0.117836939908556
-0.9,0.000809991095608916,0.111475069133785
-0.899,0.000662501786546462,0.105456667900792
-0.898,0.000540785793263471,0.0997631927134416
-0.897,0.000440549695235505,0.0943771012160384
-0.896,0.000358175559022501,0.0892817981429972
-0.895,0.000290621942114773,0.0844615841866121
-0.894,0.000235338111991215,0.0799016076254033
-0.893,0.000190189939526641,0.0755878185639793
-0.892,0.000153396067733056,0.0715069256434398
-0.891,0.000123473092091877,0.0676463550889287
-0.89,9.91886164849871e-05,0.0639942119681552
-0.889,7.95211683309214e-05,0.0605392435415261
-0.888,6.36260676148219e-05,0.0572708045909521
-0.887,5.08064469263161e-05,0.0541788246205159
-0.886,4.04887134299023e-05,0.0512537768279292
-0.885,3.22018290757122e-05,0.0484866487511883
-0.884,2.55598626159139e-05,0.0458689144999755
-0.883,2.02473365099867e-05,0.0433925084862559
-0.882,1.60069540274191e-05,3.1816453602102e-05
-0.881,1.26293472753321e-05,2.2427755817114e-05
-0.88,9.94453599924941e-06,1.58095631047606e-05
-0.879,7.81483034332761e-06,1.11443288219086e-05
-0.878,6.12894882322944e-06,7.85575566306609e-06
-0.877,4.79715605859384e-06,5.53760554125764e-06
-0.876,3.74725381058824e-06,3.90351691750517e-06
-0.875,2.92128402592409e-06,2.75163050378423e-06
-0.874,2.27282432584676e-06,1.93965354560188e-06
-0.873,1.7647750900477e-06,1.36728237014093e-06
-0.872,1.36755333246871e-06,9.63811853893722e-07
-0.871,1.05762227796032e-06,6.79401204895451e-07
