mu,psi_ref,psi_hat
-1,0.107981933026376,0.10815844348643
-0.999,0.108414508937671,0.108576875463432
-0.998,0.108848382354819,0.108996926225928
-0.997,0.109283554992494,0.109418602036505
-0.996,0.109720028556609,0.109841909181978
-0.995,0.110157804744252,0.110266853973481
-0.994,0.110596885243619,0.110693442746569
-0.993,0.11103727173396,0.111121681861303
-0.992,0.11147896588551,0.111551577702351
-0.991,0.111921969359429,0.111983136679081
-0.99,0.112366283807736,0.112416365225657
-0.989,0.112811910873253,0.112851269801135
-0.988,0.113258852189533,0.113287856889558
-0.987,0.113707109380807,0.113726133000055
-0.986,0.114156684061912,0.114166104666937
-0.985,0.114607577838234,0.114607778449792
-0.984,0.115059792305642,0.115051160933589
-0.983,0.115513329050425,0.115496258728769
-0.982,0.11596818964923,0.115943078471347
-0.981,0.116424375668999,0.116391626823012
-0.98,0.116881888666903,0.116841910471224
-0.979,0.117340730190282,0.117293936129317
-0.978,0.117800901776579,0.117747710536593
-0.977,0.118262404953277,0.118203240458429
-0.976,0.118725241237837,0.118660532686376
-0.975,0.119189412137632,0.119119594038256
-0.974,0.119654919149887,0.119580431358269
-0.973,0.120121763761609,0.120043051517095
-0.972,0.120589947449531,0.120507461411991
-0.971,0.121059471680043,0.120973667966901
-0.97,0.12153033790913,0.121441678132551
-0.969,0.122002547582305,0.121911498886563
-0.968,0.122476102134553,0.122383137233548
-0.967,0.122951002990258,0.122856600205219
-0.966,0.123427251563144,0.123331894860491
-0.965,0.12390484925621,0.123809028285588
-0.964,0.124383797461667,0.12428800759415
-0.963,0.124864097560872,0.124768839927336
-0.962,0.125345750924264,0.125251532453931
-0.961,0.125828758911301,0.125736092370456
-0.96,0.126313122870397,0.126222526901272
-0.959,0.126798844138855,0.126710843298689
-0.958,0.127285924042805,0.127201048843074
-0.957,0.127774363897137,0.12769315084296
-0.956,0.128264165005441,0.128187156635153
-0.955,0.128755328659939,0.128683073584844
-0.954,0.129247856141422,0.129180909085719
-0.953,0.129741748719186,0.129680670560064
-0.952,0.130237007650969,0.130182365458884
-0.951,0.130733634182883,0.130686001262007
-0.95,0.131231629549353,0.131191585478198
-0.949,0.131730994973051,0.131699125645274
-0.948,0.132231731664831,0.132208629330209
-0.947,0.132733840823668,0.132720104129256
-0.946,0.13323732363659,0.133233557668052
-0.945,0.133742181278614,0.133748997601736
-0.944,0.134248414912685,0.134266431615065
-0.943,0.134756025689607,0.134785867422523
-0.942,0.135265014747981,0.135307312768439
-0.941,0.135775383214141,0.135830775427105
-0.94,0.136287132202089,0.136356263202887
-0.939,0.13680026281343,0.136883783930345
-0.938,0.137314776137308,0.137413345474347
-0.937,0.137830673250344,0.137944955730189
-0.936,0.138347955216565,0.138478622623712
-0.935,0.138866623087348,0.139014354111418
-0.934,0.139386677901351,0.139552158180593
-0.933,0.139908120684449,0.140092042849419
-0.932,0.140430952449668,0.140634016167102
-0.931,0.140955174197127,0.141176748286651
-0.93,0.141480786913967,0.141683973537045
-0.929,0.142007791574288,0.142193021165825
-0.928,0.142536189139089,0.142703897720501
-0.927,0.143065980556199,0.14321660977211
-0.926,0.143597166760214,0.143731163915295
-0.925,0.144129748672436,0.144247566768393
-0.924,0.144663727200804,0.14476582497352
-0.923,0.145199103239832,0.145285945196658
-0.922,0.145735877670547,0.145807934127735
-0.921,0.146274051360423,0.146331798480718
-0.92,0.146813625163314,0.146857544993693
-0.919,0.147354599919396,0.147385180428959
-0.918,0.147896976455101,0.147914711573108
-0.917,0.148440755583049,0.148446145237115
-0.916,0.148985938101989,0.148979488256428
-0.915,0.149532524796735,0.149514747491051
-0.914,0.150080516438099,0.150051929825635
-0.913,0.15062991378283,0.15059104216957
-0.912,0.151180717573548,0.151132091457067
-0.911,0.151732928538685,0.15167508464725
-0.91,0.152286547392415,0.152220028724248
-0.909,0.152841574834595,0.152766930697283
-0.908,0.1533980115507,0.153315797600759
-0.907,0.153955858211762,0.153866636494353
-0.906,0.154515115474301,0.154419454463107
-0.905,0.155075783980268,0.154974258617518
-0.904,0.155637864356978,0.155531056093631
-0.903,0.156201357217047,0.156089854053129
-0.902,0.156766263158332,0.156650659683425
-0.901,0.157332582763865,0.157213480197757
-0.9,0.157900316601788,0.157778322835276
-0.899,0.158469465225298,0.158345194861145
-0.898,0.159040029172574,0.158914103566628
-0.897,0.159612008966723,0.159485056269187
-0.896,0.160185405115712,0.160058060312572
-0.895,0.160760218112308,0.16063312306692
-0.894,0.161336448434014,0.161210251928847
-0.893,0.161914096543007,0.161789454321543
-0.892,0.162493162886076,0.162370737694869
-0.891,0.16307364789456,0.162954109525454
-0.89,0.163655551984286,0.163539577316785
-0.889,0.164238875555504,0.164127148599313
-0.888,0.164823618992829,0.16471683093054
-0.887,0.165409782665178,0.165308631895123
-0.886,0.165997366925707,0.165902559104971
-0.885,0.166586372111749,0.166498620199339
-0.884,0.167176798544755,0.167096822844929
-0.883,0.167768646530229,0.167697174735988
-0.882,0.16836191635767,0.16829968359441
-0.881,0.168956608300508,0.168904357169828
-0.88,0.169552722616044,0.169511203239721
-0.879,0.170150259545391,0.170120229609512
-0.878,0.170749219313406,0.170731444112665
-0.877,0.171349602128639,0.171344854610789
-0.876,0.171951408183264,0.171960468993742
-0.875,0.172554637653023,0.172578295179723
-0.874,0.173159290697163,0.173198341115385
-0.873,0.173765367458377,0.173820614775929
-0.872,0.174372868062743,0.174445124165211
-0.871,0.174981792619665,0.175071877315844
-0.87,0.175592141221811,0.175700882289298
-0.869,0.176203913945055,0.176332147176011
-0.868,0.176817110848415,0.176965680095485
-0.867,0.177431731973996,0.177601489196395
-0.866,0.178047777346929,0.178239582656694
-0.865,0.17866524697531,0.178879968683716
-0.864,0.179284140850145,0.179522655514282
-0.863,0.179904458945286,0.180167651414809
-0.862,0.180526201217376,0.1808115216884
-0.861,0.181149367605788,0.181411052904626
-0.86,0.181773958032566,0.182012572034431
-0.859,0.182399972402367,0.182616085669299
-0.858,0.183027410602406,0.18322160042257
-0.857,0.183656272502389,0.183829122929512
-0.856,0.184286557954465,0.184438659847395
-0.855,0.184918266793161,0.185050217855562
-0.854,0.185551398835328,0.185663803655504
-0.853,0.186185953880081,0.186279423970931
-0.852,0.186821931708742,0.18689708554785
-0.851,0.187459332084785,0.187516795154634
-0.85,0.188098154753774,0.1881385595821
-0.849,0.188738399443311,0.188762385643581
-0.848,0.189380065862977,0.189388280175001
-0.847,0.190023153704275,0.190016250034953
-0.846,0.190667662640572,0.190646302104767
-0.845,0.191313592327048,0.191278443288595
-0.844,0.191960942400633,0.191912680513479
-0.843,0.192609712479957,0.192549020729429
-0.842,0.19325990216529,0.1931874709095
-0.841,0.193911511038487,0.193828038049871
-0.84,0.194564538662935,0.194470729169914
-0.839,0.195218984583496,0.19511555131228
-0.838,0.195874848326451,0.19576251154297
-0.837,0.196532129399447,0.196411616951413
-0.836,0.197190827291442,0.197062874650548
-0.835,0.197850941472647,0.197716291776895
-0.834,0.198512471394479,0.198371875490642
-0.833,0.199175416489498,0.199029632975715
-0.832,0.19983977617136,0.19968957143986
-0.831,0.200505549834761,0.200351698114726
-0.83,0.201172736855381,0.201016020255937
-0.829,0.201841336589835,0.201682545143176
-0.828,0.202511348375618,0.202351280080265
-0.827,0.203182771531048,0.203022232395242
-0.826,0.203855605355222,0.203695409440445
-0.825,0.204529849127956,0.204370818592589
-0.824,0.205205502109735,0.20504846725285
-0.823,0.205882563541662,0.205728362846944
-0.822,0.206561032645405,0.206410512825209
-0.821,0.207240908623146,0.207094924662687
-0.82,0.207922190657528,0.207781605859205
-0.819,0.208604877911608,0.208470563939458
-0.818,0.209288969528798,0.209161806453092
-0.817,0.209974464632825,0.209855340974786
-0.816,0.210661362327671,0.210551175104333
-0.815,0.211349661697527,0.211249316466727
-0.814,0.212039361806744,0.211949772712244
-0.813,0.212730461699779,0.212652551516529
-0.812,0.21342296040115,0.213357660580673
-0.811,0.214116856915383,0.214065107631307
-0.81,0.214812150226968,0.214774900420678
-0.809,0.215508839300301,0.215487046726741
-0.808,0.216206923079645,0.216201554353239
-0.807,0.216906400489078,0.21691843112979
-0.806,0.21760727043244,0.217637684911975
-0.805,0.218309531793295,0.218359323581422
-0.804,0.219013183434873,0.219083355045892
-0.803,0.219718224200032,0.219809787239366
-0.802,0.220424652911203,0.220538628122134
-0.801,0.221132468370348,0.221269885680879
-0.8,0.221841669358911,0.222003567928767
-0.799,0.222552254637773,0.222739682905534
-0.798,0.223264222947207,0.223478238677573
-0.797,0.223977573006827,0.224219243338024
-0.796,0.224692303515549,0.224962705006862
-0.795,0.225408413151541,0.225708631830987
-0.794,0.226125900572182,0.226457031984311
-0.793,0.226844764414012,0.227201431190082
-0.792,0.227565003292693,0.227891918972075
-0.791,0.228286615802962,0.22858450521522
-0.79,0.229009600518585,0.22927919629695
-0.789,0.229733955992318,0.229975998614078
-0.788,0.230459680755861,0.23067491858286
-0.787,0.231186773319816,0.23137596263905
-0.786,0.231915232173642,0.232079137237961
-0.785,0.232645055785614,0.232784448854525
-0.784,0.233376242602783,0.23349190398335
-0.783,0.234108791050931,0.234201509138786
-0.782,0.234842699534528,0.234913270854975
-0.781,0.235577966436696,0.235627195685922
-0.78,0.236314590119165,0.236343290205548
-0.779,0.237052568922229,0.237061561007753
-0.778,0.237791901164713,0.237782014706475
-0.777,0.238532585143925,0.238504657935756
-0.776,0.239274619135623,0.239229497349797
-0.775,0.240018001393971,0.239956539623021
-0.774,0.240762730151501,0.240685791450138
-0.773,0.241508803619074,0.241417259546202
-0.772,0.242256219985843,0.242150950646675
-0.771,0.243004977419213,0.242886871507488
-0.77,0.243755074064804,0.243625028905106
-0.769,0.24450650804641,0.244365429636587
-0.768,0.24525927746597,0.245108080519646
-0.767,0.246013380403521,0.245852988392717
-0.766,0.246768814917168,0.246600160115018
-0.765,0.247525579043046,0.247349602566613
-0.764,0.248283670795283,0.248101322648473
-0.763,0.249043088165965,0.248855327282545
-0.762,0.249803829125101,0.249611623411809
-0.761,0.250565891620589,0.250370218000349
-0.76,0.251329273578176,0.25113111803341
-0.759,0.252093972901433,0.251894330517469
-0.758,0.252859987471712,0.252659862480293
-0.757,0.253627315148118,0.253427720971011
-0.756,0.254395953767473,0.254197913060173
-0.755,0.255165901144284,0.254970445839816
-0.754,0.25593715507071,0.255745326423532
-0.753,0.25670971331653,0.256522561946531
-0.752,0.257483573629112,0.257302159565709
-0.751,0.25825873373338,0.25808412645971
-0.75,0.259035191331783,0.258868469828999
-0.749,0.259812944104265,0.259655196895918
-0.748,0.260591989708233,0.260444314904763
-0.747,0.261372325778529,0.261235831121846
-0.746,0.262153949927399,0.262029752835558
-0.745,0.262936859744462,0.262826087356445
-0.744,0.263721052796686,0.263624842017267
-0.743,0.264506526628352,0.264426024173071
-0.742,0.265293278761034,0.265229641201257
-0.741,0.266081306693563,0.266035700501643
-0.74,0.266870607902005,0.266844209496538
-0.739,0.267661179839631,0.267655175630808
-0.738,0.268453019936894,0.268468606371945
-0.737,0.269246125601396,0.269284509210133
-0.736,0.270040494217869,0.270102891658323
-0.735,0.270836123148143,0.270923761252295
-0.734,0.271633009731126,0.271747125550735
-0.733,0.272431151282776,0.272572992135296
-0.732,0.273230545096078,0.273401368610677
-0.731,0.274031188441019,0.274232262604684
-0.73,0.274833078564564,0.275065681768309
-0.729,0.275636212690633,0.275901633775793
-0.728,0.276440588020079,0.2767401263247
-0.727,0.277246201730665,0.27758116713599
-0.726,0.27805305097704,0.278424763954086
-0.725,0.278861132890721,0.279270924546946
-0.724,0.279670444580065,0.280108997846423
-0.723,0.280480983130258,0.280882777574543
-0.722,0.281292745603284,0.281658694810106
-0.721,0.282105729037914,0.282436755457814
-0.72,0.282919930449678,0.283216965438677
-0.719,0.283735346830851,0.283999330690065
-0.718,0.284551975150434,0.284783857165749
-0.717,0.285369812354133,0.285570550835945
-0.716,0.286188855364342,0.286359417687364
-0.715,0.287009101080125,0.287150463723251
-0.714,0.2878305463772,0.287943694963439
-0.713,0.28865318810792,0.288739117444387
-0.712,0.28947702310126,0.289536737219231
-0.711,0.290302048162797,0.290336560357826
-0.71,0.291128260074695,0.291138592946798
-0.709,0.291955655595694,0.291942841089585
-0.708,0.292784231461091,0.292749310906484
-0.707,0.293613984382726,0.293558008534701
-0.706,0.294444911048971,0.294368940128395
-0.705,0.295277008124712,0.295182111858725
-0.704,0.29611027225134,0.295997529913896
-0.703,0.296944700046739,0.296815200499212
-0.702,0.297780288105269,0.297635129837113
-0.701,0.298617032997758,0.298457324167231
-0.7,0.29945493127149,0.299281789746435
-0.699,0.300293979450194,0.300108532848877
-0.698,0.301134174034035,0.300937559766041
-0.697,0.301975511499599,0.30176887680679
-0.696,0.302817988299892,0.302602490297417
-0.695,0.303661600864323,0.303438406581689
-0.694,0.304506345598699,0.304276632020898
-0.693,0.305352218885217,0.305117172993908
-0.692,0.306199217082454,0.305960035897203
