mu,psi_ref,psi_hat
-1,17.8412411615277,18.7428907039743
-0.999,17.823408838014,18.3927109475687
-0.998,17.7700187366945,18.0425311911632
-0.997,17.6813903984988,17.6923514347577
-0.996,17.5580528507543,17.3421716783522
-0.995,17.4007393477259,16.9919919219466
-0.994,17.2103801101593,16.6418121655411
-0.993,16.9880931644069,16.2916324091356
-0.992,16.7351734073464,15.9414526527301
-0.991,16.4530800467027,15.5912728963245
-0.99,16.1434225871536,15.241093139919
-0.989,15.8079455503998,14.8909133835135
-0.988,15.4485121319364,14.540733627108
-0.987,15.0670870083675,14.1905538707024
-0.986,14.6657185166198,13.8403741142969
-0.985,14.2465204302773,13.4901943578914
-0.984,13.8116535584824,13.1400146014859
-0.983,13.3633073895167,12.7898348450804
-0.982,12.9036819944321,12.4396550886748
-0.981,12.4349703961675,12.0894753322693
-0.98,11.9593415967282,11.7392955758638
-0.979,11.4789244395361,11.3891158194583
-0.978,10.9957924663505,11.0389360630527
-0.977,10.5119499085904,10.6887563066472
-0.976,10.0293189318874,10.3385765502417
-0.975,9.54972823067112,9.98839679383616
-0.974,9.07490304698814,9.63821703743064
-0.973,8.60645666497826,9.28803728102511
-0.972,8.14588340990719,8.93785752461959
-0.971,7.69455315874948,8.58767776821407
-0.97,7.25370734839228,8.23749801180854
-0.969,6.82445644790148,7.88731825540302
-0.968,6.40777884323281,7.53713849899749
-0.967,6.00452106651156,7.18695874259197
-0.966,5.6153992877272,6.83677898618644
-0.965,5.24100197452793,6.48659922978092
-0.964,4.88179361583823,6.1364194733754
-0.963,4.53811939729783,5.78623971696987
-0.962,4.21021071102432,5.43605996056435
-0.961,3.89819137888281,5.08588020415882
-0.96,3.60208446721536,4.7357004477533
-0.959,3.32181957171664,4.38552069134782
-0.958,3.05724045368768,4.03534093494229
-0.957,2.80811291308122,3.68516117853677
-0.956,2.57413278937324,3.33498142213124
-0.955,2.35493398815096,2.98480166572572
-0.954,2.15009643918047,2.6346219093202
-0.953,1.95915390039112,2.28444215291467
-0.952,1.78160153147356,1.93426239650915
-0.951,1.61690317042506,1.58408264010362
-0.95,1.46449825619266,1.2339028836981
-0.949,1.32380835037629,0.883723127292577
-0.948,1.19424322059452,0.533543370887053
-0.947,1.07520645743365,0.183363614481529
-0.946,0.966100605769089,-0.166816141923995
-0.945,0.866331799556614,-0.181067524150145
-0.944,0.775313896852632,-0.176122999280348
-0.943,0.692472118771049,-0.171178474410551
-0.942,0.617246202271943,-0.166233949540754
-0.941,0.549093082077468,-0.161289424670957
-0.94,0.487489121612798,-0.15634489980116
-0.939,0.43193191668104,-0.151400374931362
-0.938,0.381941698621292,-0.146455850061565
-0.937,0.337062366001189,-0.141511325191768
-0.936,0.296862175502515,-0.136566800321971
-0.935,0.260934123621934,-0.131622275452174
-0.934,0.228896051186311,-0.126677750582377
-0.933,0.200390502535157,-0.12173322571258
-0.932,0.175084370616128,-0.116788700842783
-0.931,0.152668358238343,-0.111844175972985
-0.93,0.132856284397712,-0.106899651103188
-0.929,0.115384262991278,-0.101955126233391
-0.928,0.100009779434198,-0.097010601363594
-0.927,0.086510688739669,-0.0920660764937969
-0.926,0.0746841565710941,-0.0871215516239997
-0.925,0.0643455626739327,-0.0821770267542026
-0.924,0.0553273839841127,-0.0772325018844054
-0.923,0.0474780726268388,-0.0722879770146083
-0.922,0.0406609419952941,-0.0673434521448112
-0.921,0.0347530721587283,-0.0623989272750141
-0.92,0.0296442440143867,-0.0574544024052169
-0.919,0.0252359098834131,-0.0525098775354198
-0.918,0.0214402066685724,-0.0475653526656227
-0.917,0.0181790162486263,-0.0426208277958255
-0.916,0.01538307648408,-0.0376763029260284
-0.915,0.0129911450522739,-0.0327317780562313
-0.914,0.0109492173141555,-0.0277872531864341
-0.913,0.00920979853604423,-0.022842728316637
-0.912,0.0077312300409523,-0.0178982034468399
-0.911,0.00647706823780671,-0.0129536785770427
-0.91,0.00541551496442735,-0.00800915370724559
-0.909,0.00451889717186435,-0.00306462883744846
-0.908,0.00376319366377904,0.00187989603234866
-0.907,0.00312760637493193,0.0068244209021458
-0.906,0.00259417351756635,0.0117689457719429
-0.905,0.00214742183386624,0.0167134706417401
-0.904,0.00177405515746429,0.0216579955115372
-0.903,0.00146267649845783,0.0266025203813343
-0.902,0.00120354091645512,0.0315470452511315
-0.901,0.000988336527401479,0.0364915701209286
-0.9,0.000809991095608916,0.0414360949907257
-0.899,0.000662501786546462,0.0463806198605229
-0.898,0.000540785793263471,0.05132514473032
-0.897,0.000440549695235505,0.0562696696001171
-0.896,0.000358175559022501,0.0612141944699143
-0.895,0.000290621942114773,0.0661587193397114
-0.894,0.000235338111991215,0.0711032442095085
-0.893,0.000190189939526641,0.0760477690793057
-0.892,0.000153396067733056,0.0809922939491028
-0.891,0.000123473092091877,0.0798212270271385
-0.89,9.91886164849871e-05,0.0779088762516273
-0.889,7.95211683309214e-05,0.075996525476116
-0.888,6.36260676148219e-05,0.0740841747006048
-0.887,5.08064469263161e-05,0.0721718239250935
-0.886,4.04887134299023e-05,0.0702594731495823
-0.885,3.22018290757122e-05,0.068347122374071
-0.884,2.55598626159139e-05,0.0664347715985598
-0.883,2.02473365099867e-05,0.0645224208230485
-0.882,1.60069540274191e-05,0.0626100700475373
-0.881,1.26293472753321e-05,0.060697719272026
