mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-0.7175,0.284960742833573,0.28496074283225,5e-09,0
-0.715,0.287009101080125,0.287009101078785,5e-09,0
-0.7125,0.289064956645866,0.289064956644511,5e-09,0
-0.71,0.291128260074695,0.291128260073326,5e-09,0
-0.7075,0.293198960996305,0.293198960994923,5e-09,0
-0.705,0.295277008124712,0.295277008123316,5e-09,0
-0.7025,0.297362349256884,0.297362349255477,5e-09,0
-0.7,0.29945493127149,0.299454931270072,5e-09,0
-0.6975,0.301554700127736,0.301554700126309,5e-09,0
-0.695,0.303661600864323,0.303661600862887,5e-09,0
-0.6925,0.305775577598507,0.305775577597064,5e-09,0
-0.69,0.307896573525267,0.307896573523817,5e-09,0
-0.6875,0.310024530916586,0.31002453091513,5e-09,0
-0.685,0.312159391120842,0.31215939111938,5e-09,0
-0.6825,0.314301094562307,0.314301094560841,5e-09,0
-0.68,0.316449580740766,0.316449580739297,5e-09,0
-0.6775,0.318604788231242,0.31860478822977,5e-09,0
-0.675,0.320766654683839,0.320766654682365,5e-09,0
-0.6725,0.322935116823698,0.322935116822223,5e-09,0
-0.67,0.325110110451068,0.325110110449594,5e-09,0
-0.6675,0.327291570441502,0.327291570440028,5e-09,0
-0.665,0.329479430746154,0.329479430744681,5e-09,0
-0.6625,0.331673624392209,0.33167362439074,5e-09,0
-0.66,0.333874083483428,0.333874083481961,5e-09,0
-0.6575,0.336080739200802,0.336080739199339,5e-09,0
-0.655,0.338293521803345,0.338293521801886,5e-09,0
-0.6525,0.340512360628989,0.340512360627536,5e-09,0
-0.65,0.342737184095615,0.342737184094168,5e-09,0
-0.6475,0.344967919702195,0.344967919700755,5e-09,0
-0.645,0.347204494030066,0.347204494028633,5e-09,0
-0.6425,0.349446832744321,0.349446832742896,5e-09,0
-0.64,0.351694860595325,0.351694860593909,5e-09,0
-0.6375,0.353948501420359,0.353948501418953,5e-09,0
-0.635,0.356207678145387,0.356207678143991,5e-09,0
-0.6325,0.358472312786945,0.35847231278556,5e-09,0
-0.63,0.360742326454161,0.360742326452787,5e-09,0
-0.6275,0.363017639350902,0.36301763934954,5e-09,0
-0.625,0.365298170778044,0.365298170776695,5e-09,0
-0.6225,0.367583839135873,0.367583839134537,5e-09,0
-0.62,0.369874561926611,0.369874561925289,5e-09,0
-0.6175,0.372170255757074,0.372170255755767,5e-09,0
-0.615,0.374470836341459,0.374470836340166,5e-09,0
-0.6125,0.376776218504253,0.376776218502975,5e-09,0
