mu,psi_ref,psi_hat
-1,17.8412411615277,0.941641901517777
-0.999,17.823408838014,0.940943169672562
-0.998,17.7700187366945,0.940244437827346
-0.997,17.6813903984988,0.939545705982131
-0.996,17.5580528507543,0.938846974136915
-0.995,17.4007393477259,0.9381482422917
-0.994,17.2103801101593,0.937449510446484
-0.993,16.9880931644069,0.936750778601269
-0.992,16.7351734073464,0.936052046756053
-0.991,16.4530800467027,0.935353314910838
-0.99,16.1434225871536,0.934654583065622
-0.989,15.8079455503998,0.933955851220407
-0.988,15.4485121319364,0.933257119375191
-0.987,15.0670870083675,0.932558387529976
-0.986,14.6657185166198,0.93185965568476
-0.985,14.2465204302773,0.931160923839545
-0.984,13.8116535584824,0.930462191994329
-0.983,13.3633073895167,0.929763460149114
-0.982,12.9036819944321,0.929064728303898
-0.981,12.4349703961675,0.928365996458683
-0.98,11.9593415967282,0.927667264613467
-0.979,11.4789244395361,0.926968532768252
-0.978,10.9957924663505,0.926269800923036
-0.977,10.5119499085904,0.925571069077821
-0.976,10.0293189318874,0.924872337232606
-0.975,9.54972823067112,0.92417360538739
-0.974,9.07490304698814,0.923474873542175
-0.973,8.60645666497826,0.922776141696959
-0.972,8.14588340990719,0.922077409851744
-0.971,7.69455315874948,0.921378678006528
-0.97,7.25370734839228,0.920679946161313
-0.969,6.82445644790148,0.919981214316097
-0.968,6.40777884323281,0.919282482470882
-0.967,6.00452106651156,0.918583750625666
-0.966,5.6153992877272,0.917885018780451
-0.965,5.24100197452793,0.917186286935235
-0.964,4.88179361583823,0.91648755509002
-0.963,4.53811939729783,0.915788823244804
-0.962,4.21021071102432,0.915090091399589
-0.961,3.89819137888281,0.914391359554373
-0.96,3.60208446721536,0.913692627709158
-0.959,3.32181957171664,0.912993895863942
-0.958,3.05724045368768,0.912295164018727
-0.957,2.80811291308122,0.911596432173511
-0.956,2.57413278937324,0.910897700328296
-0.955,2.35493398815096,0.910198968483081
-0.954,2.15009643918047,0.909500236637865
-0.953,1.95915390039112,0.90880150479265
-0.952,1.78160153147356,0.908102772947434
-0.951,1.61690317042506,0.907404041102219
-0.95,1.46449825619266,0.906705309257003
-0.949,1.32380835037629,0.906006577411788
-0.948,1.19424322059452,0.905307845566572
-0.947,1.07520645743365,0.904609113721357
-0.946,0.966100605769089,0.903910381876141
-0.945,0.866331799556614,0.903211650030926
-0.944,0.775313896852632,0.90251291818571
-0.943,0.692472118771049,0.901814186340495
-0.942,0.617246202271943,0.901115454495279
-0.941,0.549093082077468,0.900416722650064
-0.94,0.487489121612798,0.899717990804848
-0.939,0.43193191668104,0.899019258959633
-0.938,0.381941698621292,0.898320527114417
-0.937,0.337062366001189,0.897621795269202
-0.936,0.296862175502515,0.896923063423986
-0.935,0.260934123621934,0.896224331578771
-0.934,0.228896051186311,0.895525599733555
-0.933,0.200390502535157,0.89482686788834
-0.932,0.175084370616128,0.894128136043124
-0.931,0.152668358238343,0.893429404197909
-0.93,0.132856284397712,0.892730672352694
-0.929,0.115384262991278,0.892031940507478
-0.928,0.100009779434198,0.891333208662263
-0.927,0.086510688739669,0.890634476817047
-0.926,0.0746841565710941,0.889935744971832
-0.925,0.0643455626739327,0.889237013126616
-0.924,0.0553273839841127,0.888538281281401
-0.923,0.0474780726268388,0.887839549436185
-0.922,0.0406609419952941,0.88714081759097
-0.921,0.0347530721587283,0.886442085745754
-0.92,0.0296442440143867,0.885743353900539
-0.919,0.0252359098834131,0.885044622055323
-0.918,0.0214402066685724,0.884345890210108
-0.917,0.0181790162486263,0.883647158364892
-0.916,0.01538307648408,0.882948426519677
-0.915,0.0129911450522739,0.882249694674461
-0.914,0.0109492173141555,0.881550962829246
-0.913,0.00920979853604423,0.88085223098403
-0.912,0.0077312300409523,0.880153499138815
-0.911,0.00647706823780671,0.879454767293599
-0.91,0.00541551496442735,0.878756035448384
-0.909,0.00451889717186435,0.878057303603168
-0.908,0.00376319366377904,0.877358571757953
-0.907,0.00312760637493193,0.876659839912738
-0.906,0.00259417351756635,0.875961108067522
-0.905,0.00214742183386624,0.875262376222307
-0.904,0.00177405515746429,0.874563644377091
-0.903,0.00146267649845783,0.873864912531876
-0.902,0.00120354091645512,0.87316618068666
-0.901,0.000988336527401479,0.872467448841445
-0.9,0.000809991095608916,0.871768716996229
