z,rho_model,rho_ref
-1.175,1.00000119922298e-08,9.99999999999999e-09
-1.125,1.00003104522616e-08,9.99999999999999e-09
-1.075,1.00071282049545e-08,9.99999999999999e-09
-1.025,1.01347495140287e-08,9.99999999999999e-09
-0.975,1.21263944486636e-08,9.99999999999999e-09
-0.925,4.13711927154853e-08,1.00000000000017e-08
-0.875,5.05947782214422e-07,1.00000000015184e-08
-0.825,3.28745277853405e-06,1.00000006463391e-08
-0.775,1.7253995025735e-05,1.0000212303132e-08
-0.725,6.40161896017521e-05,1.00332552242267e-08
-0.675,0.000233260336022639,1.38986416318073e-08
-0.625,0.000783900795100609,2.66622379771597e-07
-0.575,0.00292989709495598,1.04334001647228e-05
-0.525,0.0113902749121987,0.000271395969170165
-0.475,0.0438455911385294,0.00410754513746899
-0.425,0.157938094871338,0.0402108486842403
-0.375,0.513233333148052,0.230917177257135
-0.325,1.12526346279182,0.817003403098814
-0.275,1.5813980837735,1.80700768685402
-0.225,1.98898105790651,2.72609409083649
-0.175,2.82352511106712,3.23475704940748
-0.125,3.88760465604986,3.48377343915773
-0.075,4.22486277823939,3.63494372031061
-0.025,3.63792558073027,3.76299011338059
0.025,3.63792558074929,3.76299011338061
0.075,4.22486277812648,3.63494372031061
0.125,3.88760465610683,3.48377343915773
0.175,2.823525111331,3.23475704940748
0.225,1.98898105790373,2.72609409083649
0.275,1.58139808365847,1.80700768685401
0.325,1.12526346268326,0.817003403098811
0.375,0.513233333029225,0.230917177257134
0.425,0.157938094837354,0.0402108486842402
0.475,0.0438455911317864,0.00410754513746897
0.525,0.0113902749116228,0.000271395969170164
0.575,0.00292989709505714,1.04334001647227e-05
0.625,0.000783900795177385,2.66622379771595e-07
0.675,0.000233260336049419,1.38986416318073e-08
0.725,6.401618960607e-05,1.00332552242267e-08
0.775,1.72539950277836e-05,1.0000212303132e-08
0.825,3.2874527789497e-06,1.00000006463391e-08
0.875,5.05947782275894e-07,1.00000000015184e-08
0.925,4.13711927191718e-08,1.00000000000017e-08
0.975,1.21263944488943e-08,9.99999999999999e-09
1.025,1.0134749514042e-08,9.99999999999999e-09
1.075,1.00071282049551e-08,9.99999999999999e-09
1.125,1.00003104522616e-08,9.99999999999999e-09
1.175,1.00000119922298e-08,9.99999999999999e-09
