model,order,nMom,L1,Linf,symmetry_L1_rel,min_rho,runtime_s,n_steps,time_reference_s,time_model_build_s,time_quad_build_s,time_solver_total_s,time_step_sum_s,time_flux_sum_s,time_source_pn_sum_s,time_source_m1_sum_s,time_flux_pn_limiter_flux_sum_s,time_flux_m1_limiter_flux_sum_s,time_flux_sync_sum_s,theta_pn_active_total,theta_m1_active_total,sync_corr_stage1_mean,sync_corr_final_mean
HOLOM1PN,3,4,0.0347258131331163,0.0560674323836283,1.97483251046973,1e-08,11.3607892,1,0.0008208,0.0004323,0.0028324,11.3607892,11.3596664,11.3573091,0.0002068,8.96e-05,5.8057796,5.5402349,0.0005261,0,0,9.84476778504112e-14,9.42306090569789e-14
